CMDLINE python instances/scan_instances.py
MEM 264.007812 1683654430.7322
MEM 264.007812 1683654430.8325
MEM 264.007812 1683654430.9327
MEM 264.007812 1683654431.0330
MEM 264.007812 1683654431.1333
MEM 264.007812 1683654431.2335
MEM 264.007812 1683654431.3338
MEM 264.007812 1683654431.4339
MEM 264.007812 1683654431.5342
MEM 264.007812 1683654431.6344
MEM 264.007812 1683654431.7347
MEM 264.007812 1683654431.8350
MEM 264.007812 1683654431.9353
MEM 264.007812 1683654432.0356
MEM 264.007812 1683654432.1358
MEM 264.007812 1683654432.2360
MEM 264.007812 1683654432.3364
MEM 264.007812 1683654432.4366
MEM 264.007812 1683654432.5368
MEM 264.007812 1683654432.6371
MEM 264.007812 1683654432.7373
MEM 264.007812 1683654432.8376
MEM 264.007812 1683654432.9379
MEM 264.007812 1683654433.0382
MEM 264.007812 1683654433.1384
MEM 264.007812 1683654433.2387
MEM 264.007812 1683654433.3390
MEM 264.007812 1683654433.4392
MEM 264.007812 1683654433.5395
MEM 264.007812 1683654433.6397
MEM 264.007812 1683654433.7399
MEM 264.007812 1683654433.8402
MEM 264.007812 1683654433.9405
MEM 264.007812 1683654434.0408
MEM 264.007812 1683654434.1410
MEM 264.007812 1683654434.2412
MEM 264.007812 1683654434.3415
MEM 264.007812 1683654434.4418
MEM 264.007812 1683654434.5420
MEM 264.007812 1683654434.6423
MEM 264.007812 1683654434.7426
MEM 264.007812 1683654434.8429
MEM 264.007812 1683654434.9432
MEM 264.007812 1683654435.0435
MEM 264.007812 1683654435.1438
MEM 264.007812 1683654435.2440
MEM 264.007812 1683654435.3443
MEM 264.007812 1683654435.4446
MEM 264.007812 1683654435.5448
MEM 264.007812 1683654435.6451
MEM 264.007812 1683654435.7453
MEM 264.007812 1683654435.8456
MEM 264.007812 1683654435.9459
MEM 264.007812 1683654436.0462
MEM 264.007812 1683654436.1464
MEM 264.007812 1683654436.2466
MEM 264.007812 1683654436.3470
MEM 264.007812 1683654436.4472
MEM 264.007812 1683654436.5475
MEM 264.007812 1683654436.6477
MEM 264.007812 1683654436.7480
MEM 264.007812 1683654436.8483
MEM 264.007812 1683654436.9485
MEM 264.007812 1683654437.0489
MEM 264.007812 1683654437.1491
MEM 264.007812 1683654437.2494
MEM 264.007812 1683654437.3496
MEM 264.007812 1683654437.4499
MEM 264.007812 1683654437.5502
MEM 264.007812 1683654437.6504
MEM 264.007812 1683654437.7506
MEM 264.007812 1683654437.8509
MEM 264.007812 1683654437.9512
MEM 264.007812 1683654438.0515
MEM 264.007812 1683654438.1518
MEM 264.007812 1683654438.2520
MEM 264.007812 1683654438.3523
MEM 264.007812 1683654438.4525
MEM 264.007812 1683654438.5528
MEM 264.007812 1683654438.6531
MEM 264.007812 1683654438.7533
MEM 264.007812 1683654438.8536
MEM 264.007812 1683654438.9539
MEM 264.007812 1683654439.0542
MEM 264.007812 1683654439.1544
MEM 264.007812 1683654439.2547
MEM 264.007812 1683654439.3549
MEM 264.007812 1683654439.4552
MEM 264.007812 1683654439.5555
MEM 264.007812 1683654439.6558
MEM 264.007812 1683654439.7560
MEM 264.007812 1683654439.8564
MEM 264.007812 1683654439.9566
MEM 264.007812 1683654440.0569
MEM 264.007812 1683654440.1571
MEM 264.007812 1683654440.2574
MEM 264.007812 1683654440.3576
MEM 264.007812 1683654440.4579
MEM 264.007812 1683654440.5581
MEM 264.007812 1683654440.6584
MEM 264.007812 1683654440.7586
MEM 264.007812 1683654440.8589
MEM 264.007812 1683654440.9592
MEM 264.007812 1683654441.0595
MEM 264.007812 1683654441.1598
MEM 264.007812 1683654441.2601
MEM 264.007812 1683654441.3603
MEM 264.007812 1683654441.4606
MEM 264.007812 1683654441.5609
MEM 264.007812 1683654441.6612
MEM 264.007812 1683654441.7615
MEM 264.007812 1683654441.8618
MEM 264.007812 1683654441.9620
MEM 264.007812 1683654442.0623
MEM 264.007812 1683654442.1627
MEM 264.007812 1683654442.2630
MEM 264.007812 1683654442.3632
MEM 264.007812 1683654442.4635
MEM 264.007812 1683654442.5638
MEM 264.007812 1683654442.6641
MEM 264.007812 1683654442.7644
MEM 264.007812 1683654442.8647
MEM 264.007812 1683654442.9650
MEM 264.007812 1683654443.0653
MEM 264.007812 1683654443.1656
MEM 264.007812 1683654443.2659
MEM 264.007812 1683654443.3662
MEM 264.007812 1683654443.4665
MEM 264.007812 1683654443.5668
MEM 264.007812 1683654443.6671
MEM 264.007812 1683654443.7674
MEM 264.007812 1683654443.8677
MEM 264.007812 1683654443.9680
MEM 264.007812 1683654444.0683
MEM 264.007812 1683654444.1686
MEM 264.007812 1683654444.2688
MEM 264.007812 1683654444.3691
MEM 264.007812 1683654444.4694
MEM 264.007812 1683654444.5697
MEM 264.007812 1683654444.6699
MEM 264.007812 1683654444.7702
MEM 264.007812 1683654444.8705
MEM 264.007812 1683654444.9708
MEM 264.007812 1683654445.0710
MEM 264.007812 1683654445.1713
MEM 264.007812 1683654445.2716
MEM 264.007812 1683654445.3719
MEM 264.007812 1683654445.4722
MEM 264.007812 1683654445.5725
MEM 264.007812 1683654445.6728
MEM 264.007812 1683654445.7731
MEM 264.007812 1683654445.8734
MEM 264.007812 1683654445.9737
MEM 264.007812 1683654446.0740
MEM 264.007812 1683654446.1742
MEM 264.007812 1683654446.2744
MEM 264.007812 1683654446.3747
MEM 264.007812 1683654446.4749
MEM 264.007812 1683654446.5751
MEM 264.007812 1683654446.6754
MEM 264.007812 1683654446.7756
MEM 264.007812 1683654446.8758
MEM 264.007812 1683654446.9761
MEM 264.007812 1683654447.0764
MEM 264.007812 1683654447.1766
MEM 264.007812 1683654447.2769
MEM 264.007812 1683654447.3771
MEM 264.007812 1683654447.4773
MEM 264.007812 1683654447.5776
MEM 264.007812 1683654447.6779
MEM 264.007812 1683654447.7783
MEM 264.007812 1683654447.8786
MEM 264.007812 1683654447.9789
MEM 264.007812 1683654448.0792
MEM 264.007812 1683654448.1794
MEM 264.007812 1683654448.2796
MEM 264.007812 1683654448.3799
MEM 264.007812 1683654448.4801
MEM 264.007812 1683654448.5804
MEM 264.007812 1683654448.6806
MEM 264.007812 1683654448.7809
MEM 264.007812 1683654448.8811
MEM 264.007812 1683654448.9814
MEM 264.007812 1683654449.0817
MEM 264.007812 1683654449.1819
MEM 264.007812 1683654449.2822
MEM 264.007812 1683654449.3825
MEM 264.007812 1683654449.4828
MEM 264.007812 1683654449.5831
MEM 264.007812 1683654449.6834
MEM 264.007812 1683654449.7837
MEM 264.007812 1683654449.8839
MEM 264.007812 1683654449.9842
MEM 264.007812 1683654450.0845
MEM 264.007812 1683654450.1847
MEM 264.007812 1683654450.2850
MEM 264.007812 1683654450.3853
MEM 264.007812 1683654450.4855
MEM 264.007812 1683654450.5858
MEM 264.007812 1683654450.6860
MEM 264.007812 1683654450.7863
MEM 264.007812 1683654450.8865
MEM 264.007812 1683654450.9868
MEM 264.007812 1683654451.0870
MEM 264.007812 1683654451.1873
MEM 264.007812 1683654451.2875
MEM 264.007812 1683654451.3878
MEM 264.007812 1683654451.4880
MEM 264.007812 1683654451.5882
MEM 264.007812 1683654451.6885
MEM 264.007812 1683654451.7887
MEM 264.007812 1683654451.8890
MEM 264.007812 1683654451.9892
MEM 264.007812 1683654452.0895
MEM 264.007812 1683654452.1897
MEM 264.007812 1683654452.2900
MEM 264.007812 1683654452.3902
MEM 264.007812 1683654452.4905
MEM 264.007812 1683654452.5907
MEM 264.007812 1683654452.6909
MEM 264.007812 1683654452.7912
MEM 264.007812 1683654452.8915
MEM 264.007812 1683654452.9917
MEM 264.007812 1683654453.0919
MEM 264.007812 1683654453.1922
MEM 264.007812 1683654453.2924
MEM 264.007812 1683654453.3927
MEM 264.007812 1683654453.4929
MEM 264.007812 1683654453.5932
MEM 264.007812 1683654453.6936
MEM 264.007812 1683654453.7939
MEM 264.007812 1683654453.8942
MEM 264.007812 1683654453.9944
MEM 264.007812 1683654454.0947
MEM 264.007812 1683654454.1949
MEM 264.007812 1683654454.2952
MEM 264.007812 1683654454.3955
MEM 264.007812 1683654454.4957
MEM 264.007812 1683654454.5960
MEM 264.007812 1683654454.6966
MEM 264.007812 1683654454.7970
MEM 264.007812 1683654454.8975
MEM 264.007812 1683654454.9979
MEM 264.007812 1683654455.0982
MEM 264.007812 1683654455.1984
MEM 264.007812 1683654455.2987
MEM 264.007812 1683654455.3989
MEM 264.007812 1683654455.4992
MEM 264.007812 1683654455.5994
MEM 264.007812 1683654455.6996
MEM 264.007812 1683654455.7999
MEM 264.007812 1683654455.9002
MEM 264.007812 1683654456.0004
MEM 264.007812 1683654456.1007
MEM 264.007812 1683654456.2009
MEM 264.007812 1683654456.3011
MEM 264.007812 1683654456.4014
MEM 264.007812 1683654456.5017
MEM 264.007812 1683654456.6019
MEM 264.007812 1683654456.7021
MEM 264.007812 1683654456.8024
MEM 264.007812 1683654456.9027
MEM 264.007812 1683654457.0029
MEM 264.007812 1683654457.1031
MEM 264.007812 1683654457.2034
MEM 264.007812 1683654457.3037
MEM 264.007812 1683654457.4039
MEM 264.007812 1683654457.5042
MEM 264.007812 1683654457.6045
MEM 264.007812 1683654457.7048
MEM 264.007812 1683654457.8051
MEM 264.007812 1683654457.9055
MEM 264.007812 1683654458.0057
MEM 264.007812 1683654458.1060
MEM 264.007812 1683654458.2062
MEM 264.007812 1683654458.3065
MEM 264.007812 1683654458.4067
MEM 264.007812 1683654458.5069
MEM 264.007812 1683654458.6072
MEM 264.007812 1683654458.7074
MEM 264.007812 1683654458.8077
MEM 264.007812 1683654458.9079
MEM 264.007812 1683654459.0082
MEM 264.007812 1683654459.1084
MEM 264.007812 1683654459.2087
MEM 264.007812 1683654459.3089
MEM 264.007812 1683654459.4092
MEM 264.007812 1683654459.5094
MEM 264.007812 1683654459.6096
MEM 264.007812 1683654459.7099
MEM 264.007812 1683654459.8103
MEM 264.007812 1683654459.9105
MEM 264.007812 1683654460.0108
MEM 264.007812 1683654460.1111
MEM 264.007812 1683654460.2113
MEM 264.007812 1683654460.3116
MEM 264.007812 1683654460.4119
MEM 264.007812 1683654460.5121
MEM 264.007812 1683654460.6123
MEM 264.007812 1683654460.7126
MEM 264.007812 1683654460.8128
MEM 264.007812 1683654460.9131
MEM 264.007812 1683654461.0133
MEM 264.007812 1683654461.1136
MEM 264.007812 1683654461.2138
MEM 264.007812 1683654461.3141
MEM 264.007812 1683654461.4144
MEM 264.007812 1683654461.5146
MEM 264.007812 1683654461.6148
MEM 264.007812 1683654461.7151
MEM 264.007812 1683654461.8153
MEM 264.007812 1683654461.9156
MEM 264.007812 1683654462.0159
MEM 264.007812 1683654462.1161
MEM 264.007812 1683654462.2163
MEM 264.007812 1683654462.3166
MEM 264.007812 1683654462.4168
MEM 264.007812 1683654462.5171
MEM 264.007812 1683654462.6173
MEM 264.007812 1683654462.7175
MEM 264.007812 1683654462.8178
MEM 264.007812 1683654462.9181
MEM 264.007812 1683654463.0184
MEM 264.007812 1683654463.1187
MEM 264.007812 1683654463.2189
MEM 264.007812 1683654463.3191
MEM 264.007812 1683654463.4195
MEM 264.007812 1683654463.5197
MEM 264.007812 1683654463.6199
MEM 264.007812 1683654463.7202
MEM 264.007812 1683654463.8205
MEM 264.007812 1683654463.9207
MEM 264.007812 1683654464.0209
MEM 264.007812 1683654464.1212
MEM 264.007812 1683654464.2214
MEM 264.007812 1683654464.3217
MEM 264.007812 1683654464.4219
MEM 264.007812 1683654464.5222
MEM 264.007812 1683654464.6224
MEM 264.007812 1683654464.7227
MEM 264.007812 1683654464.8230
MEM 264.007812 1683654464.9233
MEM 264.007812 1683654465.0236
MEM 264.007812 1683654465.1239
MEM 264.007812 1683654465.2242
MEM 264.007812 1683654465.3245
MEM 264.007812 1683654465.4247
MEM 264.007812 1683654465.5250
MEM 264.007812 1683654465.6252
MEM 264.007812 1683654465.7254
MEM 264.007812 1683654465.8257
MEM 264.007812 1683654465.9259
MEM 264.007812 1683654466.0262
MEM 264.007812 1683654466.1264
MEM 264.007812 1683654466.2267
MEM 264.007812 1683654466.3269
MEM 264.007812 1683654466.4272
MEM 264.007812 1683654466.5274
MEM 264.007812 1683654466.6276
MEM 264.007812 1683654466.7279
MEM 264.007812 1683654466.8281
MEM 264.007812 1683654466.9284
MEM 264.007812 1683654467.0287
MEM 264.007812 1683654467.1289
MEM 264.007812 1683654467.2291
MEM 264.007812 1683654467.3294
MEM 264.007812 1683654467.4296
MEM 264.007812 1683654467.5299
MEM 264.007812 1683654467.6303
MEM 264.007812 1683654467.7307
MEM 264.007812 1683654467.8310
MEM 264.007812 1683654467.9313
MEM 264.007812 1683654468.0316
MEM 264.007812 1683654468.1318
MEM 264.007812 1683654468.2320
MEM 264.007812 1683654468.3323
MEM 264.007812 1683654468.4326
MEM 264.007812 1683654468.5328
MEM 264.007812 1683654468.6330
MEM 264.007812 1683654468.7333
MEM 264.007812 1683654468.8335
MEM 264.007812 1683654468.9338
MEM 264.007812 1683654469.0340
MEM 264.007812 1683654469.1343
MEM 264.007812 1683654469.2345
MEM 264.007812 1683654469.3348
MEM 264.007812 1683654469.4350
MEM 264.007812 1683654469.5352
MEM 264.007812 1683654469.6355
MEM 264.007812 1683654469.7358
MEM 264.007812 1683654469.8361
MEM 264.007812 1683654469.9364
MEM 264.007812 1683654470.0366
MEM 264.007812 1683654470.1369
MEM 264.007812 1683654470.2371
MEM 264.007812 1683654470.3374
MEM 264.007812 1683654470.4376
MEM 264.007812 1683654470.5379
MEM 264.007812 1683654470.6381
MEM 264.007812 1683654470.7383
MEM 264.007812 1683654470.8386
MEM 264.007812 1683654470.9388
MEM 264.007812 1683654471.0392
MEM 264.007812 1683654471.1394
MEM 264.007812 1683654471.2397
MEM 264.007812 1683654471.3399
MEM 264.007812 1683654471.4402
MEM 264.007812 1683654471.5404
MEM 264.007812 1683654471.6407
MEM 264.007812 1683654471.7410
MEM 264.007812 1683654471.8412
MEM 264.007812 1683654471.9415
MEM 264.007812 1683654472.0417
MEM 264.007812 1683654472.1420
MEM 264.007812 1683654472.2422
MEM 264.007812 1683654472.3425
MEM 264.007812 1683654472.4427
MEM 264.007812 1683654472.5430
MEM 264.007812 1683654472.6432
MEM 264.007812 1683654472.7435
MEM 264.007812 1683654472.8438
MEM 264.007812 1683654472.9441
MEM 264.007812 1683654473.0443
MEM 264.007812 1683654473.1446
MEM 264.007812 1683654473.2448
MEM 264.007812 1683654473.3451
MEM 264.007812 1683654473.4453
MEM 264.007812 1683654473.5456
MEM 264.007812 1683654473.6459
MEM 264.007812 1683654473.7461
MEM 264.007812 1683654473.8464
MEM 264.007812 1683654473.9466
MEM 264.007812 1683654474.0469
MEM 264.007812 1683654474.1472
MEM 264.007812 1683654474.2474
MEM 264.007812 1683654474.3477
MEM 264.007812 1683654474.4479
MEM 264.007812 1683654474.5482
MEM 264.007812 1683654474.6485
MEM 264.007812 1683654474.7487
MEM 264.007812 1683654474.8491
MEM 264.007812 1683654474.9493
MEM 264.007812 1683654475.0496
MEM 264.007812 1683654475.1499
MEM 264.007812 1683654475.2502
MEM 264.007812 1683654475.3504
MEM 264.007812 1683654475.4507
MEM 264.007812 1683654475.5509
MEM 264.007812 1683654475.6512
MEM 264.007812 1683654475.7515
MEM 264.007812 1683654475.8517
MEM 264.007812 1683654475.9520
MEM 264.007812 1683654476.0522
MEM 264.007812 1683654476.1525
MEM 264.261719 1683654476.2528
MEM 264.261719 1683654476.3530
MEM 264.261719 1683654476.4533
MEM 264.261719 1683654476.5535
MEM 264.261719 1683654476.6538
MEM 264.261719 1683654476.7541
MEM 264.261719 1683654476.8543
MEM 264.261719 1683654476.9546
MEM 264.261719 1683654477.0549
MEM 264.519531 1683654477.1551
MEM 264.519531 1683654477.2554
MEM 264.519531 1683654477.3556
MEM 264.519531 1683654477.4559
MEM 264.519531 1683654477.5563
MEM 264.519531 1683654477.6567
MEM 264.777344 1683654477.7571
MEM 264.777344 1683654477.8575
MEM 264.777344 1683654477.9579
MEM 264.777344 1683654478.0582
MEM 264.777344 1683654478.1584
MEM 264.777344 1683654478.2587
MEM 264.777344 1683654478.3589
MEM 264.777344 1683654478.4591
MEM 264.777344 1683654478.5594
MEM 264.777344 1683654478.6596
MEM 265.035156 1683654478.7598
MEM 265.035156 1683654478.8601
MEM 265.035156 1683654478.9603
MEM 265.035156 1683654479.0606
MEM 265.035156 1683654479.1608
MEM 265.035156 1683654479.2610
MEM 265.035156 1683654479.3613
MEM 265.035156 1683654479.4615
MEM 265.035156 1683654479.5617
MEM 265.035156 1683654479.6619
MEM 265.035156 1683654479.7622
MEM 265.035156 1683654479.8625
MEM 265.292969 1683654479.9627
MEM 265.292969 1683654480.0630
MEM 265.550781 1683654480.1633
MEM 265.550781 1683654480.2636
MEM 265.550781 1683654480.3638
MEM 265.550781 1683654480.4641
MEM 265.550781 1683654480.5644
MEM 265.550781 1683654480.6646
MEM 265.550781 1683654480.7648
MEM 265.550781 1683654480.8651
MEM 265.550781 1683654480.9653
MEM 265.808594 1683654481.0655
MEM 265.808594 1683654481.1658
MEM 265.808594 1683654481.2659
MEM 265.808594 1683654481.3662
MEM 265.808594 1683654481.4664
MEM 266.066406 1683654481.5666
MEM 266.066406 1683654481.6668
MEM 266.066406 1683654481.7671
MEM 266.066406 1683654481.8673
MEM 266.066406 1683654481.9675
MEM 266.066406 1683654482.0678
MEM 266.066406 1683654482.1680
MEM 266.066406 1683654482.2682
MEM 266.066406 1683654482.3685
MEM 266.066406 1683654482.4687
MEM 266.324219 1683654482.5689
MEM 266.324219 1683654482.6691
MEM 266.324219 1683654482.7694
MEM 266.324219 1683654482.8696
MEM 266.324219 1683654482.9698
MEM 266.324219 1683654483.0702
MEM 266.324219 1683654483.1704
MEM 266.324219 1683654483.2706
MEM 266.324219 1683654483.3709
MEM 266.324219 1683654483.4711
MEM 266.324219 1683654483.5714
MEM 266.324219 1683654483.6718
MEM 266.324219 1683654483.7721
MEM 266.324219 1683654483.8724
MEM 266.324219 1683654483.9726
MEM 266.324219 1683654484.0728
MEM 266.324219 1683654484.1731
MEM 266.324219 1683654484.2733
MEM 266.324219 1683654484.3735
MEM 266.324219 1683654484.4738
MEM 266.324219 1683654484.5740
MEM 266.324219 1683654484.6742
MEM 266.324219 1683654484.7745
MEM 266.324219 1683654484.8748
MEM 266.582031 1683654484.9750
MEM 266.582031 1683654485.0752
MEM 266.582031 1683654485.1754
MEM 266.582031 1683654485.2757
MEM 266.582031 1683654485.3759
MEM 266.582031 1683654485.4761
MEM 266.582031 1683654485.5764
MEM 266.582031 1683654485.6766
MEM 266.582031 1683654485.7768
MEM 266.582031 1683654485.8771
MEM 266.582031 1683654485.9773
MEM 266.839844 1683654486.0776
MEM 266.839844 1683654486.1778
MEM 266.839844 1683654486.2780
MEM 266.839844 1683654486.3782
MEM 266.839844 1683654486.4785
MEM 266.839844 1683654486.5787
MEM 266.839844 1683654486.6790
MEM 266.839844 1683654486.7794
MEM 266.839844 1683654486.8796
MEM 267.097656 1683654486.9798
MEM 267.097656 1683654487.0801
MEM 267.097656 1683654487.1804
MEM 267.097656 1683654487.2806
MEM 267.097656 1683654487.3808
MEM 267.097656 1683654487.4811
MEM 267.097656 1683654487.5814
MEM 267.097656 1683654487.6816
MEM 267.097656 1683654487.7819
MEM 267.097656 1683654487.8822
MEM 267.097656 1683654487.9824
MEM 267.097656 1683654488.0827
MEM 267.097656 1683654488.1830
MEM 267.097656 1683654488.2832
MEM 267.097656 1683654488.3835
MEM 267.097656 1683654488.4837
MEM 267.097656 1683654488.5840
MEM 267.097656 1683654488.6842
MEM 267.355469 1683654488.7845
MEM 267.355469 1683654488.8847
MEM 267.355469 1683654488.9850
MEM 267.355469 1683654489.0853
MEM 267.355469 1683654489.1855
MEM 267.355469 1683654489.2858
MEM 267.355469 1683654489.3860
MEM 267.355469 1683654489.4862
MEM 267.355469 1683654489.5864
MEM 267.613281 1683654489.6867
MEM 267.613281 1683654489.7869
MEM 267.613281 1683654489.8872
MEM 267.613281 1683654489.9875
MEM 267.613281 1683654490.0877
MEM 267.613281 1683654490.1880
MEM 267.613281 1683654490.2882
MEM 267.613281 1683654490.3885
MEM 267.613281 1683654490.4887
MEM 267.613281 1683654490.5889
MEM 267.613281 1683654490.6892
MEM 267.613281 1683654490.7894
MEM 267.613281 1683654490.8896
MEM 267.871094 1683654490.9899
MEM 267.871094 1683654491.0902
MEM 267.871094 1683654491.1904
MEM 267.871094 1683654491.2906
MEM 267.871094 1683654491.3908
MEM 267.871094 1683654491.4911
MEM 267.871094 1683654491.5913
MEM 267.871094 1683654491.6916
MEM 267.871094 1683654491.7918
MEM 267.871094 1683654491.8920
MEM 267.871094 1683654491.9923
MEM 267.871094 1683654492.0925
MEM 267.871094 1683654492.1927
MEM 267.871094 1683654492.2930
MEM 267.871094 1683654492.3932
MEM 267.871094 1683654492.4935
MEM 267.871094 1683654492.5937
MEM 267.871094 1683654492.6939
MEM 267.871094 1683654492.7942
MEM 267.871094 1683654492.8944
MEM 267.871094 1683654492.9946
MEM 267.871094 1683654493.0949
MEM 267.871094 1683654493.1951
MEM 267.871094 1683654493.2954
MEM 267.871094 1683654493.3956
MEM 267.871094 1683654493.4959
MEM 267.871094 1683654493.5961
MEM 267.871094 1683654493.6964
MEM 267.871094 1683654493.7966
MEM 267.871094 1683654493.8969
MEM 267.871094 1683654493.9972
MEM 267.871094 1683654494.0974
MEM 267.871094 1683654494.1977
MEM 267.871094 1683654494.2979
MEM 267.871094 1683654494.3982
MEM 268.128906 1683654494.4984
MEM 268.128906 1683654494.5987
MEM 268.128906 1683654494.6989
MEM 268.128906 1683654494.7996
MEM 268.128906 1683654494.8999
MEM 268.128906 1683654495.0001
MEM 268.386719 1683654495.1004
MEM 268.386719 1683654495.2007
MEM 268.386719 1683654495.3010
MEM 268.386719 1683654495.4012
MEM 268.386719 1683654495.5014
MEM 268.386719 1683654495.6017
MEM 268.386719 1683654495.7019
MEM 268.386719 1683654495.8021
MEM 268.386719 1683654495.9024
MEM 268.386719 1683654496.0026
MEM 268.386719 1683654496.1028
MEM 268.386719 1683654496.2031
MEM 268.386719 1683654496.3033
MEM 268.386719 1683654496.4036
MEM 268.644531 1683654496.5038
MEM 268.644531 1683654496.6040
MEM 268.644531 1683654496.7043
MEM 268.644531 1683654496.8045
MEM 268.644531 1683654496.9047
MEM 268.644531 1683654497.0050
MEM 268.644531 1683654497.1052
MEM 268.644531 1683654497.2054
MEM 268.644531 1683654497.3056
MEM 268.644531 1683654497.4059
MEM 268.644531 1683654497.5061
MEM 268.644531 1683654497.6064
MEM 268.644531 1683654497.7066
MEM 268.644531 1683654497.8069
MEM 268.644531 1683654497.9071
MEM 268.644531 1683654498.0074
MEM 268.644531 1683654498.1077
MEM 268.644531 1683654498.2079
MEM 268.644531 1683654498.3082
MEM 268.644531 1683654498.4085
MEM 268.644531 1683654498.5087
MEM 268.644531 1683654498.6090
MEM 268.644531 1683654498.7092
MEM 268.644531 1683654498.8094
MEM 268.644531 1683654498.9097
MEM 268.644531 1683654499.0099
MEM 268.644531 1683654499.1102
MEM 268.644531 1683654499.2104
MEM 268.644531 1683654499.3107
MEM 268.644531 1683654499.4109
MEM 268.644531 1683654499.5112
MEM 268.644531 1683654499.6114
MEM 268.644531 1683654499.7116
MEM 268.644531 1683654499.8120
MEM 268.644531 1683654499.9122
MEM 268.644531 1683654500.0126
MEM 268.644531 1683654500.1128
MEM 268.644531 1683654500.2130
MEM 268.644531 1683654500.3133
MEM 268.644531 1683654500.4135
MEM 268.644531 1683654500.5138
MEM 268.644531 1683654500.6139
MEM 268.644531 1683654500.7142
MEM 268.644531 1683654500.8144
MEM 268.644531 1683654500.9147
MEM 268.644531 1683654501.0150
MEM 268.644531 1683654501.1152
MEM 268.644531 1683654501.2155
MEM 268.644531 1683654501.3157
MEM 268.644531 1683654501.4160
MEM 268.902344 1683654501.5162
MEM 268.902344 1683654501.6165
MEM 268.902344 1683654501.7169
MEM 268.902344 1683654501.8173
MEM 268.902344 1683654501.9177
MEM 268.902344 1683654502.0180
MEM 268.902344 1683654502.1181
MEM 268.902344 1683654502.2184
MEM 268.902344 1683654502.3186
MEM 268.902344 1683654502.4189
MEM 268.902344 1683654502.5192
MEM 268.902344 1683654502.6196
MEM 268.902344 1683654502.7198
MEM 269.160156 1683654502.8203
MEM 269.160156 1683654502.9207
MEM 269.160156 1683654503.0209
MEM 269.160156 1683654503.1214
MEM 269.160156 1683654503.2218
MEM 269.160156 1683654503.3222
MEM 269.160156 1683654503.4225
MEM 269.160156 1683654503.5228
MEM 269.160156 1683654503.6234
MEM 269.160156 1683654503.7236
MEM 269.160156 1683654503.8239
MEM 269.160156 1683654503.9241
MEM 269.160156 1683654504.0243
MEM 269.160156 1683654504.1246
MEM 269.160156 1683654504.2250
MEM 269.160156 1683654504.3253
MEM 269.417969 1683654504.4255
MEM 269.417969 1683654504.5257
MEM 269.417969 1683654504.6260
MEM 269.417969 1683654504.7262
MEM 269.417969 1683654504.8264
MEM 269.417969 1683654504.9267
MEM 269.417969 1683654505.0269
MEM 269.417969 1683654505.1272
MEM 269.417969 1683654505.2274
MEM 269.417969 1683654505.3277
MEM 269.417969 1683654505.4279
MEM 269.417969 1683654505.5282
MEM 269.417969 1683654505.6284
MEM 269.417969 1683654505.7286
MEM 269.417969 1683654505.8289
MEM 269.417969 1683654505.9291
MEM 269.417969 1683654506.0293
MEM 269.417969 1683654506.1296
MEM 269.417969 1683654506.2298
MEM 269.417969 1683654506.3300
MEM 269.417969 1683654506.4303
MEM 269.417969 1683654506.5305
MEM 269.417969 1683654506.6307
MEM 269.417969 1683654506.7310
MEM 269.417969 1683654506.8312
MEM 269.417969 1683654506.9315
MEM 269.417969 1683654507.0317
MEM 269.417969 1683654507.1322
MEM 269.417969 1683654507.2326
MEM 269.417969 1683654507.3330
MEM 269.417969 1683654507.4332
MEM 269.417969 1683654507.5335
MEM 269.417969 1683654507.6337
MEM 269.417969 1683654507.7339
MEM 269.417969 1683654507.8342
MEM 269.417969 1683654507.9344
MEM 269.417969 1683654508.0347
MEM 269.417969 1683654508.1349
MEM 269.417969 1683654508.2352
MEM 269.417969 1683654508.3354
MEM 269.417969 1683654508.4356
MEM 269.417969 1683654508.5358
MEM 269.417969 1683654508.6361
MEM 269.417969 1683654508.7363
MEM 269.417969 1683654508.8366
MEM 269.417969 1683654508.9368
MEM 269.417969 1683654509.0371
MEM 269.417969 1683654509.1373
MEM 269.417969 1683654509.2375
MEM 269.417969 1683654509.3377
MEM 269.417969 1683654509.4379
MEM 269.417969 1683654509.5382
MEM 269.417969 1683654509.6384
MEM 269.675781 1683654509.7386
MEM 269.675781 1683654509.8388
MEM 269.675781 1683654509.9391
MEM 269.675781 1683654510.0394
MEM 269.675781 1683654510.1396
MEM 269.675781 1683654510.2398
MEM 269.675781 1683654510.3401
MEM 269.675781 1683654510.4403
MEM 269.675781 1683654510.5405
MEM 269.675781 1683654510.6408
MEM 269.675781 1683654510.7410
MEM 269.675781 1683654510.8412
MEM 269.675781 1683654510.9414
MEM 269.675781 1683654511.0417
MEM 269.675781 1683654511.1419
MEM 269.675781 1683654511.2422
MEM 269.675781 1683654511.3424
MEM 269.675781 1683654511.4426
MEM 269.675781 1683654511.5429
MEM 269.675781 1683654511.6431
MEM 269.675781 1683654511.7433
MEM 269.675781 1683654511.8436
MEM 269.933594 1683654511.9438
MEM 269.933594 1683654512.0440
MEM 269.933594 1683654512.1443
MEM 269.933594 1683654512.2445
MEM 269.933594 1683654512.3447
MEM 269.933594 1683654512.4450
MEM 269.933594 1683654512.5452
MEM 269.933594 1683654512.6455
MEM 269.933594 1683654512.7457
MEM 269.933594 1683654512.8459
MEM 269.933594 1683654512.9462
MEM 269.933594 1683654513.0464
