CMDLINE python instances/scan_instances.py
MEM 273.441406 1683561555.1548
MEM 273.441406 1683561555.2552
MEM 273.441406 1683561555.3555
MEM 273.441406 1683561555.4558
MEM 273.441406 1683561555.5561
MEM 273.441406 1683561555.6564
MEM 273.441406 1683561555.7567
MEM 273.441406 1683561555.8570
MEM 273.441406 1683561555.9573
MEM 273.441406 1683561556.0576
MEM 273.441406 1683561556.1579
MEM 273.441406 1683561556.2582
MEM 273.441406 1683561556.3585
MEM 273.441406 1683561556.4588
MEM 273.441406 1683561556.5591
MEM 273.441406 1683561556.6594
MEM 273.441406 1683561556.7598
MEM 273.441406 1683561556.8601
MEM 273.441406 1683561556.9604
MEM 273.441406 1683561557.0607
MEM 273.441406 1683561557.1611
MEM 273.441406 1683561557.2614
MEM 273.441406 1683561557.3617
MEM 273.441406 1683561557.4620
MEM 273.441406 1683561557.5623
MEM 273.441406 1683561557.6625
MEM 273.441406 1683561557.7627
MEM 273.441406 1683561557.8630
MEM 273.441406 1683561557.9634
MEM 273.441406 1683561558.0637
MEM 273.441406 1683561558.1640
MEM 273.441406 1683561558.2643
MEM 273.441406 1683561558.3646
MEM 273.441406 1683561558.4649
MEM 273.441406 1683561558.5653
MEM 273.441406 1683561558.6655
MEM 273.441406 1683561558.7658
MEM 273.441406 1683561558.8661
MEM 273.441406 1683561558.9663
MEM 273.441406 1683561559.0666
MEM 273.441406 1683561559.1668
MEM 273.441406 1683561559.2671
MEM 273.441406 1683561559.3673
MEM 273.441406 1683561559.4676
MEM 273.441406 1683561559.5678
MEM 273.441406 1683561559.6681
MEM 273.441406 1683561559.7683
MEM 273.441406 1683561559.8686
MEM 273.441406 1683561559.9688
MEM 273.441406 1683561560.0693
MEM 273.441406 1683561560.1697
MEM 273.441406 1683561560.2704
MEM 273.441406 1683561560.3708
MEM 273.441406 1683561560.4711
MEM 273.441406 1683561560.5714
MEM 273.441406 1683561560.6716
MEM 273.441406 1683561560.7719
MEM 273.441406 1683561560.8722
MEM 273.441406 1683561560.9724
MEM 273.441406 1683561561.0727
MEM 273.441406 1683561561.1730
MEM 273.441406 1683561561.2732
MEM 273.441406 1683561561.3735
MEM 273.441406 1683561561.4737
MEM 273.441406 1683561561.5741
MEM 273.441406 1683561561.6743
MEM 273.441406 1683561561.7746
MEM 273.441406 1683561561.8748
MEM 273.441406 1683561561.9753
MEM 273.441406 1683561562.0758
MEM 273.441406 1683561562.1761
MEM 273.441406 1683561562.2765
MEM 273.441406 1683561562.3769
MEM 273.441406 1683561562.4774
MEM 273.441406 1683561562.5776
MEM 273.441406 1683561562.6779
MEM 273.441406 1683561562.7784
MEM 273.441406 1683561562.8786
MEM 273.441406 1683561562.9790
MEM 273.441406 1683561563.0793
MEM 273.441406 1683561563.1795
MEM 273.441406 1683561563.2798
MEM 273.441406 1683561563.3801
MEM 273.441406 1683561563.4804
MEM 273.441406 1683561563.5806
MEM 273.441406 1683561563.6809
MEM 273.441406 1683561563.7811
MEM 273.441406 1683561563.8814
MEM 273.441406 1683561563.9816
MEM 273.441406 1683561564.0819
MEM 273.441406 1683561564.1822
MEM 273.441406 1683561564.2824
MEM 273.441406 1683561564.3827
MEM 273.441406 1683561564.4829
MEM 273.441406 1683561564.5832
MEM 273.441406 1683561564.6834
MEM 273.441406 1683561564.7837
MEM 273.441406 1683561564.8839
MEM 273.441406 1683561564.9844
MEM 273.441406 1683561565.0847
MEM 273.441406 1683561565.1850
MEM 273.441406 1683561565.2853
MEM 273.441406 1683561565.3857
MEM 273.441406 1683561565.4860
MEM 273.441406 1683561565.5864
MEM 273.441406 1683561565.6867
MEM 273.441406 1683561565.7870
MEM 273.441406 1683561565.8873
MEM 273.441406 1683561565.9876
MEM 273.441406 1683561566.0879
MEM 273.441406 1683561566.1882
MEM 273.441406 1683561566.2884
MEM 273.441406 1683561566.3887
MEM 273.441406 1683561566.4890
MEM 273.441406 1683561566.5893
MEM 273.441406 1683561566.6896
MEM 273.441406 1683561566.7899
MEM 273.441406 1683561566.8902
MEM 273.441406 1683561566.9905
MEM 273.441406 1683561567.0908
MEM 273.441406 1683561567.1911
MEM 273.441406 1683561567.2914
MEM 273.441406 1683561567.3917
MEM 273.441406 1683561567.4921
MEM 273.441406 1683561567.5924
MEM 273.441406 1683561567.6928
MEM 273.441406 1683561567.7931
MEM 273.441406 1683561567.8934
MEM 273.441406 1683561567.9937
MEM 273.441406 1683561568.0941
MEM 273.441406 1683561568.1944
MEM 273.441406 1683561568.2947
MEM 273.441406 1683561568.3950
MEM 273.441406 1683561568.4953
MEM 273.441406 1683561568.5957
MEM 273.441406 1683561568.6960
MEM 273.441406 1683561568.7963
MEM 273.441406 1683561568.8966
MEM 273.441406 1683561568.9970
MEM 273.441406 1683561569.0974
MEM 273.441406 1683561569.1977
MEM 273.441406 1683561569.2980
MEM 273.441406 1683561569.3983
MEM 273.441406 1683561569.4986
MEM 273.441406 1683561569.5989
MEM 273.441406 1683561569.6992
MEM 273.441406 1683561569.7995
MEM 273.441406 1683561569.8998
MEM 273.441406 1683561570.0001
MEM 273.441406 1683561570.1004
MEM 273.441406 1683561570.2008
MEM 273.441406 1683561570.3011
MEM 273.441406 1683561570.4014
MEM 273.441406 1683561570.5016
MEM 273.441406 1683561570.6019
MEM 273.441406 1683561570.7022
MEM 273.441406 1683561570.8025
MEM 273.441406 1683561570.9027
MEM 273.441406 1683561571.0029
MEM 273.441406 1683561571.1033
MEM 273.441406 1683561571.2036
MEM 273.441406 1683561571.3039
MEM 273.441406 1683561571.4042
MEM 273.441406 1683561571.5045
MEM 273.441406 1683561571.6047
MEM 273.441406 1683561571.7050
MEM 273.441406 1683561571.8053
MEM 273.441406 1683561571.9055
MEM 273.441406 1683561572.0058
MEM 273.441406 1683561572.1062
MEM 273.441406 1683561572.2065
MEM 273.441406 1683561572.3068
MEM 273.441406 1683561572.4071
MEM 273.441406 1683561572.5074
MEM 273.441406 1683561572.6077
MEM 273.441406 1683561572.7080
MEM 273.441406 1683561572.8083
MEM 273.441406 1683561572.9086
MEM 273.441406 1683561573.0089
MEM 273.441406 1683561573.1092
MEM 273.441406 1683561573.2094
MEM 273.441406 1683561573.3097
MEM 273.441406 1683561573.4101
MEM 273.441406 1683561573.5105
MEM 273.441406 1683561573.6108
MEM 273.441406 1683561573.7110
MEM 273.441406 1683561573.8113
MEM 273.441406 1683561573.9116
MEM 273.441406 1683561574.0119
MEM 273.441406 1683561574.1122
MEM 273.441406 1683561574.2125
MEM 273.441406 1683561574.3128
MEM 273.441406 1683561574.4131
MEM 273.441406 1683561574.5134
MEM 273.441406 1683561574.6137
MEM 273.441406 1683561574.7140
MEM 273.441406 1683561574.8143
MEM 273.441406 1683561574.9146
MEM 273.441406 1683561575.0149
MEM 273.441406 1683561575.1152
MEM 273.441406 1683561575.2155
MEM 273.441406 1683561575.3158
MEM 273.441406 1683561575.4161
MEM 273.441406 1683561575.5164
MEM 273.441406 1683561575.6167
MEM 273.441406 1683561575.7170
MEM 273.441406 1683561575.8173
MEM 273.441406 1683561575.9176
MEM 273.441406 1683561576.0180
MEM 273.441406 1683561576.1184
MEM 273.441406 1683561576.2187
MEM 273.441406 1683561576.3190
MEM 273.441406 1683561576.4194
MEM 273.441406 1683561576.5197
MEM 273.441406 1683561576.6200
MEM 273.441406 1683561576.7203
MEM 273.441406 1683561576.8206
MEM 273.441406 1683561576.9209
MEM 273.441406 1683561577.0212
MEM 273.441406 1683561577.1215
MEM 273.441406 1683561577.2218
MEM 273.441406 1683561577.3221
MEM 273.441406 1683561577.4225
MEM 273.441406 1683561577.5228
MEM 273.441406 1683561577.6230
MEM 273.441406 1683561577.7233
MEM 273.441406 1683561577.8236
MEM 273.441406 1683561577.9239
MEM 273.441406 1683561578.0242
MEM 273.441406 1683561578.1246
MEM 273.441406 1683561578.2249
MEM 273.441406 1683561578.3252
MEM 273.441406 1683561578.4255
MEM 273.441406 1683561578.5258
MEM 273.441406 1683561578.6261
MEM 273.441406 1683561578.7264
MEM 273.441406 1683561578.8267
MEM 273.441406 1683561578.9270
MEM 273.441406 1683561579.0273
MEM 273.441406 1683561579.1275
MEM 273.441406 1683561579.2279
MEM 273.441406 1683561579.3281
MEM 273.441406 1683561579.4284
MEM 273.441406 1683561579.5287
MEM 273.441406 1683561579.6290
MEM 273.441406 1683561579.7293
MEM 273.441406 1683561579.8296
MEM 273.441406 1683561579.9299
MEM 273.441406 1683561580.0302
MEM 273.441406 1683561580.1305
MEM 273.441406 1683561580.2308
MEM 273.441406 1683561580.3310
MEM 273.441406 1683561580.4313
MEM 273.441406 1683561580.5316
MEM 273.441406 1683561580.6319
MEM 273.441406 1683561580.7322
MEM 273.441406 1683561580.8325
MEM 273.441406 1683561580.9328
MEM 273.441406 1683561581.0331
MEM 273.441406 1683561581.1334
MEM 273.441406 1683561581.2337
MEM 273.441406 1683561581.3340
MEM 273.441406 1683561581.4343
MEM 273.441406 1683561581.5346
MEM 273.441406 1683561581.6349
MEM 273.441406 1683561581.7352
MEM 273.441406 1683561581.8355
MEM 273.441406 1683561581.9357
MEM 273.441406 1683561582.0361
MEM 273.441406 1683561582.1364
MEM 273.441406 1683561582.2367
MEM 273.441406 1683561582.3369
MEM 273.441406 1683561582.4373
MEM 273.441406 1683561582.5376
MEM 273.441406 1683561582.6379
MEM 273.441406 1683561582.7382
MEM 273.441406 1683561582.8385
MEM 273.441406 1683561582.9388
MEM 273.441406 1683561583.0391
MEM 273.441406 1683561583.1394
MEM 273.441406 1683561583.2397
MEM 273.441406 1683561583.3400
MEM 273.441406 1683561583.4403
MEM 273.441406 1683561583.5406
MEM 273.441406 1683561583.6409
MEM 273.441406 1683561583.7412
MEM 273.441406 1683561583.8415
MEM 273.441406 1683561583.9418
MEM 273.441406 1683561584.0421
MEM 273.441406 1683561584.1424
MEM 273.441406 1683561584.2427
MEM 273.441406 1683561584.3430
MEM 273.441406 1683561584.4433
MEM 273.441406 1683561584.5436
MEM 273.441406 1683561584.6439
MEM 273.441406 1683561584.7442
MEM 273.441406 1683561584.8446
MEM 273.441406 1683561584.9449
MEM 273.441406 1683561585.0452
MEM 273.441406 1683561585.1455
MEM 273.441406 1683561585.2458
MEM 273.441406 1683561585.3461
MEM 273.441406 1683561585.4464
MEM 273.441406 1683561585.5467
MEM 273.441406 1683561585.6470
MEM 273.441406 1683561585.7473
MEM 273.441406 1683561585.8476
MEM 273.441406 1683561585.9479
MEM 273.441406 1683561586.0481
MEM 273.441406 1683561586.1485
MEM 273.441406 1683561586.2488
MEM 273.441406 1683561586.3491
MEM 273.441406 1683561586.4494
MEM 273.441406 1683561586.5498
MEM 273.441406 1683561586.6501
MEM 273.441406 1683561586.7504
MEM 273.441406 1683561586.8507
MEM 273.441406 1683561586.9509
MEM 273.441406 1683561587.0513
MEM 273.441406 1683561587.1515
MEM 273.441406 1683561587.2518
MEM 273.441406 1683561587.3521
MEM 273.441406 1683561587.4523
MEM 273.441406 1683561587.5527
MEM 273.441406 1683561587.6531
MEM 273.441406 1683561587.7534
MEM 273.441406 1683561587.8538
MEM 273.441406 1683561587.9541
MEM 273.441406 1683561588.0545
MEM 273.441406 1683561588.1548
MEM 273.441406 1683561588.2549
MEM 273.441406 1683561588.3553
MEM 273.441406 1683561588.4555
MEM 273.441406 1683561588.5558
MEM 273.441406 1683561588.6561
MEM 273.441406 1683561588.7563
MEM 273.441406 1683561588.8566
MEM 273.441406 1683561588.9568
MEM 273.441406 1683561589.0571
MEM 273.441406 1683561589.1573
MEM 273.441406 1683561589.2577
MEM 273.441406 1683561589.3579
MEM 273.441406 1683561589.4581
MEM 273.441406 1683561589.5584
MEM 273.441406 1683561589.6586
MEM 273.441406 1683561589.7588
MEM 273.441406 1683561589.8592
MEM 273.441406 1683561589.9595
MEM 273.441406 1683561590.0599
MEM 273.441406 1683561590.1602
MEM 273.441406 1683561590.2606
MEM 273.441406 1683561590.3609
MEM 273.441406 1683561590.4613
MEM 273.441406 1683561590.5616
MEM 273.441406 1683561590.6620
MEM 273.441406 1683561590.7623
MEM 273.441406 1683561590.8627
MEM 273.441406 1683561590.9630
MEM 273.441406 1683561591.0633
MEM 273.441406 1683561591.1637
MEM 273.441406 1683561591.2640
MEM 273.441406 1683561591.3644
MEM 273.441406 1683561591.4647
MEM 273.441406 1683561591.5651
MEM 273.441406 1683561591.6654
MEM 273.441406 1683561591.7658
MEM 273.441406 1683561591.8661
MEM 273.441406 1683561591.9664
MEM 273.441406 1683561592.0668
MEM 273.441406 1683561592.1672
MEM 273.441406 1683561592.2675
MEM 273.441406 1683561592.3678
MEM 273.441406 1683561592.4682
MEM 273.441406 1683561592.5684
MEM 273.441406 1683561592.6687
MEM 273.441406 1683561592.7691
MEM 273.441406 1683561592.8695
MEM 273.441406 1683561592.9699
MEM 273.441406 1683561593.0702
MEM 273.441406 1683561593.1705
MEM 273.441406 1683561593.2709
MEM 273.441406 1683561593.3712
MEM 273.441406 1683561593.4715
MEM 273.441406 1683561593.5719
MEM 273.441406 1683561593.6721
MEM 273.441406 1683561593.7724
MEM 273.441406 1683561593.8727
MEM 273.441406 1683561593.9731
MEM 273.441406 1683561594.0734
MEM 273.441406 1683561594.1737
MEM 273.441406 1683561594.2740
MEM 273.441406 1683561594.3744
MEM 273.441406 1683561594.4747
MEM 273.441406 1683561594.5751
MEM 273.441406 1683561594.6754
MEM 273.441406 1683561594.7757
MEM 273.441406 1683561594.8761
MEM 273.441406 1683561594.9764
MEM 273.441406 1683561595.0768
MEM 273.441406 1683561595.1771
MEM 273.441406 1683561595.2775
MEM 273.441406 1683561595.3778
MEM 273.441406 1683561595.4782
MEM 273.441406 1683561595.5786
MEM 273.441406 1683561595.6789
MEM 273.441406 1683561595.7793
MEM 273.441406 1683561595.8796
MEM 273.441406 1683561595.9799
MEM 273.441406 1683561596.0803
MEM 273.441406 1683561596.1806
MEM 273.441406 1683561596.2809
MEM 273.441406 1683561596.3813
MEM 273.441406 1683561596.4816
MEM 273.441406 1683561596.5819
MEM 273.441406 1683561596.6823
MEM 273.441406 1683561596.7826
MEM 273.441406 1683561596.8829
MEM 273.441406 1683561596.9832
MEM 273.441406 1683561597.0835
MEM 273.441406 1683561597.1838
MEM 273.441406 1683561597.2841
MEM 273.441406 1683561597.3844
MEM 273.441406 1683561597.4847
MEM 273.441406 1683561597.5850
MEM 273.441406 1683561597.6853
MEM 273.441406 1683561597.7856
MEM 273.441406 1683561597.8860
MEM 273.441406 1683561597.9863
MEM 273.441406 1683561598.0867
MEM 273.441406 1683561598.1870
MEM 273.441406 1683561598.2873
MEM 273.441406 1683561598.3876
MEM 273.441406 1683561598.4879
MEM 273.441406 1683561598.5882
MEM 273.441406 1683561598.6885
MEM 273.441406 1683561598.7888
MEM 273.441406 1683561598.8891
MEM 273.441406 1683561598.9893
MEM 273.441406 1683561599.0896
MEM 273.441406 1683561599.1899
MEM 273.441406 1683561599.2903
MEM 273.441406 1683561599.3905
MEM 273.441406 1683561599.4909
MEM 273.441406 1683561599.5912
MEM 273.441406 1683561599.6916
MEM 273.441406 1683561599.7919
MEM 273.441406 1683561599.8923
MEM 273.441406 1683561599.9927
MEM 273.441406 1683561600.0930
MEM 273.441406 1683561600.1934
MEM 273.441406 1683561600.2937
MEM 273.441406 1683561600.3940
MEM 273.441406 1683561600.4943
MEM 273.441406 1683561600.5947
MEM 273.441406 1683561600.6950
MEM 273.441406 1683561600.7953
MEM 273.441406 1683561600.8957
MEM 273.441406 1683561600.9960
MEM 273.441406 1683561601.0963
MEM 273.441406 1683561601.1966
MEM 273.441406 1683561601.2970
MEM 273.441406 1683561601.3973
MEM 273.441406 1683561601.4976
MEM 273.441406 1683561601.5979
MEM 273.441406 1683561601.6983
MEM 273.441406 1683561601.7986
MEM 273.441406 1683561601.8989
MEM 273.441406 1683561601.9994
MEM 273.441406 1683561602.0997
MEM 273.441406 1683561602.2000
MEM 273.441406 1683561602.3003
MEM 273.441406 1683561602.4006
MEM 273.441406 1683561602.5010
MEM 273.441406 1683561602.6013
MEM 273.441406 1683561602.7017
MEM 273.441406 1683561602.8020
MEM 273.441406 1683561602.9023
MEM 273.441406 1683561603.0027
MEM 273.441406 1683561603.1031
MEM 273.441406 1683561603.2036
MEM 273.441406 1683561603.3039
MEM 273.441406 1683561603.4043
MEM 273.441406 1683561603.5046
MEM 273.441406 1683561603.6049
MEM 273.441406 1683561603.7053
MEM 273.441406 1683561603.8056
MEM 273.441406 1683561603.9059
MEM 273.441406 1683561604.0063
MEM 273.441406 1683561604.1066
MEM 273.441406 1683561604.2069
MEM 273.441406 1683561604.3072
MEM 273.441406 1683561604.4076
MEM 273.441406 1683561604.5080
MEM 273.441406 1683561604.6083
MEM 273.441406 1683561604.7086
MEM 273.441406 1683561604.8090
MEM 273.441406 1683561604.9093
MEM 273.441406 1683561605.0097
MEM 273.441406 1683561605.1099
MEM 273.441406 1683561605.2103
MEM 273.441406 1683561605.3106
MEM 273.441406 1683561605.4109
MEM 273.441406 1683561605.5112
MEM 273.441406 1683561605.6116
MEM 273.441406 1683561605.7119
MEM 273.441406 1683561605.8123
MEM 273.441406 1683561605.9127
MEM 273.441406 1683561606.0130
MEM 273.441406 1683561606.1134
MEM 273.441406 1683561606.2138
MEM 273.441406 1683561606.3141
MEM 273.441406 1683561606.4145
MEM 273.441406 1683561606.5149
MEM 273.441406 1683561606.6152
MEM 273.441406 1683561606.7155
MEM 273.441406 1683561606.8158
MEM 273.441406 1683561606.9162
MEM 273.441406 1683561607.0165
MEM 273.441406 1683561607.1168
MEM 273.441406 1683561607.2172
MEM 273.441406 1683561607.3176
MEM 273.441406 1683561607.4179
MEM 273.441406 1683561607.5182
MEM 273.441406 1683561607.6186
MEM 273.441406 1683561607.7189
MEM 273.441406 1683561607.8193
MEM 273.441406 1683561607.9196
MEM 273.441406 1683561608.0200
MEM 273.441406 1683561608.1204
MEM 273.441406 1683561608.2207
MEM 273.441406 1683561608.3211
MEM 273.441406 1683561608.4214
MEM 273.441406 1683561608.5217
MEM 273.441406 1683561608.6221
MEM 273.441406 1683561608.7224
MEM 273.441406 1683561608.8229
MEM 273.441406 1683561608.9232
MEM 273.441406 1683561609.0236
MEM 273.441406 1683561609.1239
MEM 273.441406 1683561609.2242
MEM 273.441406 1683561609.3246
MEM 273.441406 1683561609.4249
MEM 273.441406 1683561609.5253
MEM 273.441406 1683561609.6256
MEM 273.441406 1683561609.7260
MEM 273.441406 1683561609.8264
MEM 273.441406 1683561609.9268
MEM 273.441406 1683561610.0270
MEM 273.441406 1683561610.1274
MEM 273.441406 1683561610.2277
MEM 273.441406 1683561610.3280
MEM 273.441406 1683561610.4284
MEM 273.441406 1683561610.5288
MEM 273.441406 1683561610.6291
MEM 273.441406 1683561610.7295
MEM 273.441406 1683561610.8298
MEM 273.441406 1683561610.9302
MEM 273.441406 1683561611.0306
MEM 273.441406 1683561611.1310
MEM 273.441406 1683561611.2314
MEM 273.441406 1683561611.3318
MEM 273.441406 1683561611.4321
MEM 273.441406 1683561611.5325
MEM 273.441406 1683561611.6328
MEM 273.441406 1683561611.7332
MEM 273.441406 1683561611.8336
MEM 273.441406 1683561611.9339
MEM 273.441406 1683561612.0343
MEM 273.441406 1683561612.1346
MEM 273.441406 1683561612.2350
MEM 273.441406 1683561612.3354
MEM 273.441406 1683561612.4358
MEM 273.441406 1683561612.5362
MEM 273.441406 1683561612.6366
MEM 273.441406 1683561612.7370
MEM 273.441406 1683561612.8373
MEM 273.441406 1683561612.9376
MEM 273.441406 1683561613.0379
MEM 273.441406 1683561613.1383
MEM 273.441406 1683561613.2386
MEM 273.441406 1683561613.3390
MEM 273.441406 1683561613.4393
MEM 273.441406 1683561613.5396
MEM 273.441406 1683561613.6399
MEM 273.441406 1683561613.7402
MEM 273.441406 1683561613.8405
MEM 273.441406 1683561613.9408
MEM 273.441406 1683561614.0411
MEM 273.441406 1683561614.1414
MEM 273.441406 1683561614.2417
MEM 273.441406 1683561614.3420
MEM 273.441406 1683561614.4423
MEM 273.441406 1683561614.5425
MEM 273.441406 1683561614.6429
MEM 273.441406 1683561614.7431
MEM 273.441406 1683561614.8434
MEM 273.441406 1683561614.9436
MEM 273.441406 1683561615.0439
MEM 273.441406 1683561615.1441
MEM 273.441406 1683561615.2444
MEM 273.441406 1683561615.3447
MEM 273.441406 1683561615.4451
MEM 273.441406 1683561615.5454
MEM 273.441406 1683561615.6457
MEM 273.441406 1683561615.7460
MEM 273.441406 1683561615.8463
MEM 273.441406 1683561615.9465
MEM 273.441406 1683561616.0469
MEM 273.441406 1683561616.1471
MEM 273.441406 1683561616.2474
MEM 273.441406 1683561616.3477
MEM 273.441406 1683561616.4479
MEM 273.441406 1683561616.5483
MEM 273.441406 1683561616.6485
MEM 273.441406 1683561616.7488
MEM 273.441406 1683561616.8491
MEM 273.441406 1683561616.9493
MEM 273.441406 1683561617.0496
MEM 273.441406 1683561617.1499
MEM 273.441406 1683561617.2501
MEM 273.441406 1683561617.3504
MEM 273.441406 1683561617.4507
MEM 273.441406 1683561617.5510
MEM 273.441406 1683561617.6512
MEM 273.441406 1683561617.7515
MEM 273.441406 1683561617.8518
MEM 273.441406 1683561617.9521
MEM 273.441406 1683561618.0524
MEM 273.441406 1683561618.1527
MEM 273.441406 1683561618.2530
MEM 273.441406 1683561618.3534
MEM 273.441406 1683561618.4538
MEM 273.441406 1683561618.5541
MEM 273.441406 1683561618.6543
MEM 273.441406 1683561618.7546
MEM 273.441406 1683561618.8550
MEM 273.441406 1683561618.9553
MEM 273.441406 1683561619.0556
MEM 273.441406 1683561619.1560
MEM 273.441406 1683561619.2563
MEM 273.441406 1683561619.3566
MEM 273.441406 1683561619.4569
MEM 273.441406 1683561619.5573
MEM 273.441406 1683561619.6576
MEM 273.441406 1683561619.7578
MEM 273.441406 1683561619.8581
MEM 273.441406 1683561619.9584
MEM 273.441406 1683561620.0587
MEM 273.441406 1683561620.1589
MEM 273.441406 1683561620.2592
MEM 273.441406 1683561620.3594
MEM 273.441406 1683561620.4596
MEM 273.441406 1683561620.5599
MEM 273.441406 1683561620.6602
MEM 273.441406 1683561620.7604
MEM 273.441406 1683561620.8607
MEM 273.441406 1683561620.9610
MEM 273.441406 1683561621.0613
MEM 273.441406 1683561621.1616
MEM 273.441406 1683561621.2619
MEM 273.441406 1683561621.3622
MEM 273.441406 1683561621.4625
MEM 273.441406 1683561621.5629
MEM 273.441406 1683561621.6632
MEM 273.441406 1683561621.7635
MEM 273.441406 1683561621.8638
MEM 273.441406 1683561621.9640
MEM 273.441406 1683561622.0643
MEM 273.441406 1683561622.1646
MEM 273.441406 1683561622.2649
MEM 273.441406 1683561622.3652
MEM 273.441406 1683561622.4656
MEM 273.441406 1683561622.5659
MEM 273.441406 1683561622.6662
MEM 273.441406 1683561622.7665
MEM 273.441406 1683561622.8668
MEM 273.441406 1683561622.9671
MEM 273.441406 1683561623.0674
MEM 273.441406 1683561623.1677
MEM 273.441406 1683561623.2680
MEM 273.441406 1683561623.3683
MEM 273.441406 1683561623.4686
MEM 273.441406 1683561623.5689
MEM 273.441406 1683561623.6693
MEM 273.441406 1683561623.7696
MEM 273.441406 1683561623.8699
MEM 273.441406 1683561623.9702
MEM 273.441406 1683561624.0705
MEM 273.441406 1683561624.1708
MEM 273.441406 1683561624.2710
MEM 273.441406 1683561624.3713
MEM 273.441406 1683561624.4716
MEM 273.441406 1683561624.5719
MEM 273.441406 1683561624.6722
MEM 273.441406 1683561624.7725
MEM 273.441406 1683561624.8728
MEM 273.441406 1683561624.9731
MEM 273.441406 1683561625.0734
MEM 273.441406 1683561625.1737
MEM 273.441406 1683561625.2740
MEM 273.441406 1683561625.3743
MEM 273.441406 1683561625.4746
MEM 273.441406 1683561625.5749
MEM 273.441406 1683561625.6752
MEM 273.441406 1683561625.7755
MEM 273.441406 1683561625.8759
MEM 273.441406 1683561625.9762
MEM 273.441406 1683561626.0765
MEM 273.441406 1683561626.1768
MEM 273.441406 1683561626.2771
MEM 273.441406 1683561626.3774
MEM 273.441406 1683561626.4777
MEM 273.441406 1683561626.5780
MEM 273.441406 1683561626.6783
MEM 273.441406 1683561626.7787
MEM 273.441406 1683561626.8790
MEM 273.441406 1683561626.9793
MEM 273.441406 1683561627.0797
MEM 273.441406 1683561627.1800
MEM 273.441406 1683561627.2803
MEM 273.441406 1683561627.3807
MEM 273.441406 1683561627.4810
MEM 273.441406 1683561627.5813
MEM 273.441406 1683561627.6817
MEM 273.441406 1683561627.7820
MEM 273.441406 1683561627.8823
MEM 273.441406 1683561627.9826
MEM 273.441406 1683561628.0830
MEM 273.441406 1683561628.1833
MEM 273.441406 1683561628.2836
MEM 273.441406 1683561628.3839
MEM 273.441406 1683561628.4842
MEM 273.441406 1683561628.5846
MEM 273.441406 1683561628.6849
MEM 273.441406 1683561628.7852
MEM 273.441406 1683561628.8856
MEM 273.441406 1683561628.9859
MEM 273.441406 1683561629.0862
MEM 273.441406 1683561629.1865
MEM 273.441406 1683561629.2868
MEM 273.441406 1683561629.3872
MEM 273.441406 1683561629.4875
MEM 273.441406 1683561629.5879
MEM 273.441406 1683561629.6882
MEM 273.441406 1683561629.7885
MEM 273.441406 1683561629.8889
MEM 273.441406 1683561629.9892
MEM 273.441406 1683561630.0895
MEM 273.441406 1683561630.1898
MEM 273.441406 1683561630.2900
MEM 273.441406 1683561630.3903
MEM 273.441406 1683561630.4906
MEM 273.441406 1683561630.5910
MEM 273.441406 1683561630.6913
MEM 273.441406 1683561630.7916
MEM 273.441406 1683561630.8919
MEM 273.441406 1683561630.9922
MEM 273.441406 1683561631.0926
MEM 273.441406 1683561631.1929
MEM 273.441406 1683561631.2932
MEM 273.441406 1683561631.3935
MEM 273.441406 1683561631.4939
MEM 273.441406 1683561631.5942
MEM 273.441406 1683561631.6945
MEM 273.441406 1683561631.7948
MEM 273.441406 1683561631.8952
MEM 273.441406 1683561631.9955
MEM 273.441406 1683561632.0958
MEM 273.441406 1683561632.1961
MEM 273.441406 1683561632.2964
MEM 273.441406 1683561632.3967
MEM 273.441406 1683561632.4970
MEM 273.441406 1683561632.5973
MEM 273.441406 1683561632.6976
MEM 273.441406 1683561632.7979
MEM 273.441406 1683561632.8982
MEM 273.441406 1683561632.9985
MEM 273.441406 1683561633.0989
MEM 273.441406 1683561633.1992
MEM 273.441406 1683561633.2995
MEM 273.441406 1683561633.3998
MEM 273.441406 1683561633.5001
MEM 273.441406 1683561633.6004
MEM 273.441406 1683561633.7008
MEM 273.441406 1683561633.8010
MEM 273.441406 1683561633.9014
MEM 273.441406 1683561634.0018
MEM 273.441406 1683561634.1021
MEM 273.441406 1683561634.2024
MEM 273.441406 1683561634.3027
MEM 273.441406 1683561634.4030
MEM 273.441406 1683561634.5032
MEM 273.441406 1683561634.6035
MEM 273.699219 1683561634.7038
MEM 273.699219 1683561634.8041
MEM 273.699219 1683561634.9044
MEM 273.699219 1683561635.0047
MEM 273.699219 1683561635.1050
MEM 273.699219 1683561635.2053
MEM 273.699219 1683561635.3057
MEM 273.699219 1683561635.4060
MEM 273.699219 1683561635.5063
MEM 273.699219 1683561635.6066
MEM 273.699219 1683561635.7069
MEM 273.699219 1683561635.8072
MEM 273.699219 1683561635.9075
MEM 273.699219 1683561636.0078
MEM 273.699219 1683561636.1081
MEM 273.699219 1683561636.2085
MEM 273.699219 1683561636.3088
MEM 273.699219 1683561636.4091
MEM 273.699219 1683561636.5094
MEM 273.699219 1683561636.6096
MEM 273.699219 1683561636.7100
MEM 273.699219 1683561636.8103
MEM 273.699219 1683561636.9106
MEM 273.699219 1683561637.0109
MEM 273.699219 1683561637.1112
MEM 273.699219 1683561637.2115
MEM 273.699219 1683561637.3118
MEM 273.699219 1683561637.4121
MEM 273.699219 1683561637.5124
