CMDLINE python src/scan_instances.py
MEM 378.761719 1683828971.7262
MEM 378.761719 1683828971.8264
MEM 378.761719 1683828971.9267
MEM 378.761719 1683828972.0269
MEM 378.761719 1683828972.1271
MEM 378.761719 1683828972.2273
MEM 378.761719 1683828972.3275
MEM 378.761719 1683828972.4277
MEM 378.761719 1683828972.5279
MEM 378.761719 1683828972.6282
MEM 378.761719 1683828972.7284
MEM 378.761719 1683828972.8287
MEM 378.761719 1683828972.9289
MEM 378.761719 1683828973.0291
MEM 378.761719 1683828973.1293
MEM 378.761719 1683828973.2295
MEM 378.761719 1683828973.3297
MEM 378.761719 1683828973.4300
MEM 378.761719 1683828973.5302
MEM 378.761719 1683828973.6304
MEM 378.761719 1683828973.7306
MEM 378.761719 1683828973.8308
MEM 378.761719 1683828973.9311
MEM 378.761719 1683828974.0313
MEM 378.761719 1683828974.1315
MEM 378.761719 1683828974.2317
MEM 378.761719 1683828974.3320
MEM 378.761719 1683828974.4321
MEM 378.761719 1683828974.5323
MEM 378.761719 1683828974.6326
MEM 378.761719 1683828974.7328
MEM 378.761719 1683828974.8330
MEM 378.761719 1683828974.9332
MEM 378.761719 1683828975.0335
MEM 378.761719 1683828975.1338
MEM 378.761719 1683828975.2340
MEM 378.761719 1683828975.3344
MEM 378.761719 1683828975.4346
MEM 378.761719 1683828975.5348
MEM 378.761719 1683828975.6351
MEM 378.761719 1683828975.7352
MEM 378.761719 1683828975.8355
MEM 378.761719 1683828975.9357
MEM 378.761719 1683828976.0359
MEM 378.761719 1683828976.1361
MEM 378.761719 1683828976.2363
MEM 378.761719 1683828976.3365
MEM 378.761719 1683828976.4368
MEM 378.761719 1683828976.5371
MEM 378.761719 1683828976.6374
MEM 378.761719 1683828976.7377
MEM 378.761719 1683828976.8381
MEM 378.761719 1683828976.9383
MEM 378.761719 1683828977.0386
MEM 378.761719 1683828977.1388
MEM 378.761719 1683828977.2390
MEM 378.761719 1683828977.3393
MEM 378.761719 1683828977.4395
MEM 378.761719 1683828977.5397
MEM 378.761719 1683828977.6400
MEM 378.761719 1683828977.7403
MEM 378.761719 1683828977.8406
MEM 378.761719 1683828977.9409
MEM 378.761719 1683828978.0411
MEM 378.761719 1683828978.1414
MEM 378.761719 1683828978.2416
MEM 378.761719 1683828978.3419
MEM 378.761719 1683828978.4421
MEM 378.761719 1683828978.5424
MEM 378.761719 1683828978.6426
MEM 378.761719 1683828978.7429
MEM 378.761719 1683828978.8431
MEM 378.761719 1683828978.9434
MEM 378.761719 1683828979.0436
MEM 378.761719 1683828979.1439
MEM 378.761719 1683828979.2442
MEM 378.761719 1683828979.3445
MEM 378.761719 1683828979.4448
MEM 378.761719 1683828979.5451
MEM 378.761719 1683828979.6454
MEM 378.761719 1683828979.7457
MEM 378.761719 1683828979.8459
MEM 378.761719 1683828979.9462
MEM 378.761719 1683828980.0464
MEM 378.761719 1683828980.1467
MEM 378.761719 1683828980.2470
MEM 378.761719 1683828980.3472
MEM 378.761719 1683828980.4476
MEM 378.761719 1683828980.5478
MEM 378.761719 1683828980.6481
MEM 378.761719 1683828980.7483
MEM 378.761719 1683828980.8486
MEM 378.761719 1683828980.9489
MEM 378.761719 1683828981.0492
MEM 378.761719 1683828981.1495
MEM 378.761719 1683828981.2498
MEM 378.761719 1683828981.3501
MEM 378.761719 1683828981.4504
MEM 378.761719 1683828981.5507
MEM 378.761719 1683828981.6510
MEM 378.761719 1683828981.7514
MEM 378.761719 1683828981.8517
MEM 378.761719 1683828981.9520
MEM 378.761719 1683828982.0523
MEM 378.761719 1683828982.1526
MEM 378.761719 1683828982.2528
MEM 378.761719 1683828982.3531
MEM 378.761719 1683828982.4533
MEM 378.761719 1683828982.5536
MEM 378.761719 1683828982.6539
MEM 378.761719 1683828982.7541
MEM 378.761719 1683828982.8544
MEM 378.761719 1683828982.9548
MEM 378.761719 1683828983.0550
MEM 378.761719 1683828983.1553
MEM 378.761719 1683828983.2556
MEM 378.761719 1683828983.3558
MEM 378.761719 1683828983.4561
MEM 378.761719 1683828983.5563
MEM 378.761719 1683828983.6567
MEM 378.761719 1683828983.7569
MEM 378.761719 1683828983.8572
MEM 378.761719 1683828983.9574
MEM 378.761719 1683828984.0577
MEM 378.761719 1683828984.1580
MEM 378.761719 1683828984.2583
MEM 378.761719 1683828984.3585
MEM 378.761719 1683828984.4588
MEM 378.761719 1683828984.5590
MEM 378.761719 1683828984.6593
MEM 378.761719 1683828984.7595
MEM 378.761719 1683828984.8598
MEM 378.761719 1683828984.9601
MEM 378.761719 1683828985.0603
MEM 378.761719 1683828985.1606
MEM 378.761719 1683828985.2609
MEM 378.761719 1683828985.3612
MEM 378.761719 1683828985.4614
MEM 378.761719 1683828985.5618
MEM 378.761719 1683828985.6621
MEM 378.761719 1683828985.7623
MEM 378.761719 1683828985.8626
MEM 378.761719 1683828985.9629
MEM 378.761719 1683828986.0631
MEM 378.761719 1683828986.1634
MEM 378.761719 1683828986.2636
MEM 378.761719 1683828986.3639
MEM 378.761719 1683828986.4641
MEM 378.761719 1683828986.5644
MEM 378.761719 1683828986.6647
MEM 378.761719 1683828986.7651
MEM 378.761719 1683828986.8654
MEM 378.761719 1683828986.9657
MEM 378.761719 1683828987.0661
MEM 378.761719 1683828987.1664
MEM 378.761719 1683828987.2667
MEM 378.761719 1683828987.3670
MEM 378.761719 1683828987.4672
MEM 378.761719 1683828987.5675
MEM 378.761719 1683828987.6678
MEM 378.761719 1683828987.7680
MEM 378.761719 1683828987.8683
MEM 378.761719 1683828987.9690
MEM 378.761719 1683828988.0693
MEM 378.761719 1683828988.1696
MEM 378.761719 1683828988.2699
MEM 378.761719 1683828988.3701
MEM 378.761719 1683828988.4704
MEM 378.761719 1683828988.5706
MEM 378.761719 1683828988.6709
MEM 378.761719 1683828988.7711
MEM 378.761719 1683828988.8714
MEM 378.761719 1683828988.9716
MEM 378.761719 1683828989.0719
MEM 378.761719 1683828989.1721
MEM 378.761719 1683828989.2724
MEM 378.761719 1683828989.3727
MEM 378.761719 1683828989.4729
MEM 378.761719 1683828989.5731
MEM 378.761719 1683828989.6734
MEM 378.761719 1683828989.7737
MEM 378.761719 1683828989.8739
MEM 378.761719 1683828989.9742
MEM 378.761719 1683828990.0744
MEM 378.761719 1683828990.1747
MEM 378.761719 1683828990.2750
MEM 378.761719 1683828990.3752
MEM 378.761719 1683828990.4755
MEM 378.761719 1683828990.5758
MEM 378.761719 1683828990.6761
MEM 378.761719 1683828990.7764
MEM 378.761719 1683828990.8767
MEM 378.761719 1683828990.9770
MEM 378.761719 1683828991.0772
MEM 378.761719 1683828991.1774
MEM 378.761719 1683828991.2777
MEM 378.761719 1683828991.3779
MEM 378.761719 1683828991.4782
MEM 378.761719 1683828991.5784
MEM 378.761719 1683828991.6787
MEM 378.761719 1683828991.7791
MEM 378.761719 1683828991.8794
MEM 378.761719 1683828991.9798
MEM 378.761719 1683828992.0801
MEM 378.761719 1683828992.1804
MEM 378.761719 1683828992.2807
MEM 378.761719 1683828992.3813
MEM 378.761719 1683828992.4815
MEM 378.761719 1683828992.5820
MEM 378.761719 1683828992.6823
MEM 378.761719 1683828992.7826
MEM 378.761719 1683828992.8828
MEM 378.761719 1683828992.9831
MEM 378.761719 1683828993.0834
MEM 378.761719 1683828993.1838
MEM 378.761719 1683828993.2840
MEM 378.761719 1683828993.3843
MEM 378.761719 1683828993.4845
MEM 378.761719 1683828993.5850
MEM 378.761719 1683828993.6854
MEM 378.761719 1683828993.7856
MEM 378.761719 1683828993.8859
MEM 378.761719 1683828993.9862
MEM 378.761719 1683828994.0864
MEM 378.761719 1683828994.1868
MEM 378.761719 1683828994.2870
MEM 378.761719 1683828994.3872
MEM 378.761719 1683828994.4875
MEM 378.761719 1683828994.5877
MEM 378.761719 1683828994.6880
MEM 378.761719 1683828994.7883
MEM 378.761719 1683828994.8885
MEM 378.761719 1683828994.9887
MEM 378.761719 1683828995.0890
MEM 378.761719 1683828995.1892
MEM 378.761719 1683828995.2894
MEM 378.761719 1683828995.3897
MEM 378.761719 1683828995.4899
MEM 378.761719 1683828995.5902
MEM 378.761719 1683828995.6905
MEM 378.761719 1683828995.7910
MEM 378.761719 1683828995.8914
MEM 378.761719 1683828995.9919
MEM 378.761719 1683828996.0923
MEM 378.761719 1683828996.1926
MEM 378.761719 1683828996.2929
MEM 378.761719 1683828996.3931
MEM 378.761719 1683828996.4934
MEM 378.761719 1683828996.5937
MEM 378.761719 1683828996.6940
MEM 378.761719 1683828996.7942
MEM 378.761719 1683828996.8945
MEM 378.761719 1683828996.9948
MEM 378.761719 1683828997.0951
MEM 378.761719 1683828997.1955
MEM 378.761719 1683828997.2958
MEM 378.761719 1683828997.3961
MEM 378.761719 1683828997.4963
MEM 378.761719 1683828997.5968
MEM 378.761719 1683828997.6974
MEM 378.761719 1683828997.7980
MEM 378.761719 1683828997.8983
MEM 378.761719 1683828997.9985
MEM 378.761719 1683828998.0988
MEM 378.761719 1683828998.1992
MEM 378.761719 1683828998.2995
MEM 378.761719 1683828998.4000
MEM 378.761719 1683828998.5002
MEM 378.761719 1683828998.6005
MEM 378.761719 1683828998.7009
MEM 378.761719 1683828998.8013
MEM 378.761719 1683828998.9016
MEM 378.761719 1683828999.0018
MEM 378.761719 1683828999.1021
MEM 378.761719 1683828999.2023
MEM 378.761719 1683828999.3026
MEM 378.761719 1683828999.4029
MEM 378.761719 1683828999.5031
MEM 378.761719 1683828999.6034
MEM 378.761719 1683828999.7035
MEM 378.761719 1683828999.8037
MEM 378.761719 1683828999.9040
MEM 378.761719 1683829000.0042
MEM 378.761719 1683829000.1045
MEM 378.761719 1683829000.2047
MEM 378.761719 1683829000.3049
MEM 378.761719 1683829000.4052
MEM 378.761719 1683829000.5055
MEM 378.761719 1683829000.6058
MEM 378.761719 1683829000.7061
MEM 378.761719 1683829000.8063
MEM 378.761719 1683829000.9066
MEM 378.761719 1683829001.0069
MEM 378.761719 1683829001.1072
MEM 378.761719 1683829001.2074
MEM 378.761719 1683829001.3076
MEM 378.761719 1683829001.4079
MEM 378.761719 1683829001.5081
MEM 378.761719 1683829001.6084
MEM 378.761719 1683829001.7087
MEM 378.761719 1683829001.8090
MEM 378.761719 1683829001.9092
MEM 378.761719 1683829002.0094
MEM 378.761719 1683829002.1098
MEM 378.761719 1683829002.2101
MEM 378.761719 1683829002.3105
MEM 378.761719 1683829002.4108
MEM 378.761719 1683829002.5110
MEM 378.761719 1683829002.6113
MEM 378.761719 1683829002.7116
MEM 378.761719 1683829002.8119
MEM 378.761719 1683829002.9121
MEM 378.761719 1683829003.0124
MEM 378.761719 1683829003.1127
MEM 378.761719 1683829003.2129
MEM 378.761719 1683829003.3132
MEM 378.761719 1683829003.4135
MEM 378.761719 1683829003.5138
MEM 378.761719 1683829003.6140
MEM 378.761719 1683829003.7143
MEM 378.761719 1683829003.8145
MEM 378.761719 1683829003.9148
MEM 378.761719 1683829004.0151
MEM 378.761719 1683829004.1153
MEM 378.761719 1683829004.2156
MEM 378.761719 1683829004.3159
MEM 378.761719 1683829004.4162
MEM 378.761719 1683829004.5165
MEM 378.761719 1683829004.6168
MEM 378.761719 1683829004.7171
MEM 378.761719 1683829004.8174
MEM 378.761719 1683829004.9176
MEM 378.761719 1683829005.0179
MEM 378.761719 1683829005.1181
MEM 378.761719 1683829005.2184
MEM 378.761719 1683829005.3187
MEM 378.761719 1683829005.4190
MEM 378.761719 1683829005.5192
MEM 378.761719 1683829005.6194
MEM 378.761719 1683829005.7196
MEM 378.761719 1683829005.8199
MEM 378.761719 1683829005.9201
MEM 378.761719 1683829006.0203
MEM 378.761719 1683829006.1206
MEM 378.761719 1683829006.2208
MEM 378.761719 1683829006.3210
MEM 378.761719 1683829006.4213
MEM 378.761719 1683829006.5215
MEM 378.761719 1683829006.6217
MEM 378.761719 1683829006.7219
MEM 378.761719 1683829006.8221
MEM 378.761719 1683829006.9222
MEM 378.761719 1683829007.0224
MEM 378.761719 1683829007.1227
MEM 378.761719 1683829007.2229
MEM 378.761719 1683829007.3231
MEM 378.761719 1683829007.4233
MEM 378.761719 1683829007.5236
MEM 378.761719 1683829007.6238
MEM 378.761719 1683829007.7241
MEM 378.761719 1683829007.8243
MEM 378.761719 1683829007.9246
MEM 378.761719 1683829008.0248
MEM 378.761719 1683829008.1250
MEM 378.761719 1683829008.2253
MEM 378.761719 1683829008.3255
MEM 378.761719 1683829008.4258
MEM 378.761719 1683829008.5261
MEM 378.761719 1683829008.6263
MEM 378.761719 1683829008.7264
MEM 378.761719 1683829008.8266
MEM 378.761719 1683829008.9268
MEM 378.761719 1683829009.0270
MEM 378.761719 1683829009.1272
MEM 378.761719 1683829009.2274
MEM 378.761719 1683829009.3276
MEM 378.761719 1683829009.4277
MEM 378.761719 1683829009.5279
MEM 378.761719 1683829009.6281
MEM 378.761719 1683829009.7283
MEM 378.761719 1683829009.8285
MEM 378.761719 1683829009.9287
MEM 378.761719 1683829010.0289
MEM 378.761719 1683829010.1291
MEM 378.761719 1683829010.2293
MEM 378.761719 1683829010.3294
MEM 378.761719 1683829010.4296
MEM 378.761719 1683829010.5299
MEM 378.761719 1683829010.6300
MEM 378.761719 1683829010.7302
MEM 378.761719 1683829010.8305
MEM 378.761719 1683829010.9308
MEM 378.761719 1683829011.0311
MEM 378.761719 1683829011.1315
MEM 378.761719 1683829011.2318
MEM 378.761719 1683829011.3322
MEM 378.761719 1683829011.4325
MEM 378.761719 1683829011.5328
MEM 378.761719 1683829011.6330
MEM 378.761719 1683829011.7333
MEM 378.761719 1683829011.8336
MEM 378.761719 1683829011.9338
MEM 378.761719 1683829012.0341
MEM 378.761719 1683829012.1342
MEM 378.761719 1683829012.2345
MEM 378.761719 1683829012.3348
MEM 378.761719 1683829012.4350
MEM 378.761719 1683829012.5352
MEM 378.761719 1683829012.6355
MEM 378.761719 1683829012.7357
MEM 378.761719 1683829012.8359
MEM 378.761719 1683829012.9361
MEM 378.761719 1683829013.0363
MEM 378.761719 1683829013.1366
MEM 378.761719 1683829013.2368
MEM 378.761719 1683829013.3370
MEM 378.761719 1683829013.4372
MEM 378.761719 1683829013.5375
MEM 378.761719 1683829013.6378
MEM 378.761719 1683829013.7381
MEM 378.761719 1683829013.8383
MEM 378.761719 1683829013.9385
MEM 378.761719 1683829014.0387
MEM 378.761719 1683829014.1389
MEM 378.761719 1683829014.2392
MEM 378.761719 1683829014.3394
MEM 378.761719 1683829014.4395
MEM 378.761719 1683829014.5397
MEM 378.761719 1683829014.6399
MEM 378.761719 1683829014.7401
MEM 378.761719 1683829014.8403
MEM 378.761719 1683829014.9405
MEM 378.761719 1683829015.0407
MEM 378.761719 1683829015.1409
MEM 378.761719 1683829015.2411
MEM 378.761719 1683829015.3413
MEM 378.761719 1683829015.4414
MEM 378.761719 1683829015.5416
MEM 378.761719 1683829015.6418
MEM 378.761719 1683829015.7420
MEM 378.761719 1683829015.8422
MEM 378.761719 1683829015.9424
MEM 378.761719 1683829016.0426
MEM 378.761719 1683829016.1428
MEM 378.761719 1683829016.2430
MEM 378.761719 1683829016.3432
MEM 378.761719 1683829016.4434
MEM 378.761719 1683829016.5436
MEM 378.761719 1683829016.6438
MEM 378.761719 1683829016.7440
MEM 378.761719 1683829016.8442
MEM 378.761719 1683829016.9444
MEM 378.761719 1683829017.0447
MEM 378.761719 1683829017.1450
MEM 378.761719 1683829017.2451
MEM 378.761719 1683829017.3454
MEM 378.761719 1683829017.4457
MEM 378.761719 1683829017.5458
MEM 378.761719 1683829017.6460
MEM 378.761719 1683829017.7463
MEM 378.761719 1683829017.8465
MEM 378.761719 1683829017.9467
MEM 378.761719 1683829018.0469
MEM 378.761719 1683829018.1471
MEM 378.761719 1683829018.2473
MEM 378.761719 1683829018.3474
MEM 378.761719 1683829018.4476
MEM 378.761719 1683829018.5478
MEM 378.761719 1683829018.6481
MEM 378.761719 1683829018.7484
MEM 378.761719 1683829018.8486
MEM 378.761719 1683829018.9488
MEM 378.761719 1683829019.0489
MEM 378.761719 1683829019.1491
MEM 378.761719 1683829019.2493
MEM 378.761719 1683829019.3496
MEM 378.761719 1683829019.4498
MEM 378.761719 1683829019.5500
MEM 378.761719 1683829019.6502
MEM 378.761719 1683829019.7504
MEM 378.761719 1683829019.8506
MEM 378.761719 1683829019.9508
MEM 378.761719 1683829020.0510
MEM 378.761719 1683829020.1512
MEM 378.761719 1683829020.2515
MEM 378.761719 1683829020.3517
MEM 378.761719 1683829020.4519
MEM 378.761719 1683829020.5520
MEM 378.761719 1683829020.6523
MEM 378.761719 1683829020.7525
MEM 378.761719 1683829020.8527
MEM 378.761719 1683829020.9529
MEM 378.761719 1683829021.0531
MEM 378.761719 1683829021.1533
MEM 378.761719 1683829021.2535
MEM 378.761719 1683829021.3537
MEM 378.761719 1683829021.4539
MEM 378.761719 1683829021.5541
MEM 378.761719 1683829021.6543
MEM 378.761719 1683829021.7545
MEM 378.761719 1683829021.8548
MEM 378.761719 1683829021.9550
MEM 378.761719 1683829022.0552
MEM 378.761719 1683829022.1554
MEM 378.761719 1683829022.2555
MEM 378.761719 1683829022.3557
MEM 378.761719 1683829022.4559
MEM 378.761719 1683829022.5562
MEM 378.761719 1683829022.6564
MEM 378.761719 1683829022.7566
MEM 378.761719 1683829022.8569
MEM 378.761719 1683829022.9571
MEM 378.761719 1683829023.0575
MEM 378.761719 1683829023.1577
MEM 378.761719 1683829023.2579
MEM 378.761719 1683829023.3581
MEM 378.761719 1683829023.4582
MEM 378.761719 1683829023.5584
MEM 378.761719 1683829023.6586
MEM 378.761719 1683829023.7589
MEM 378.761719 1683829023.8592
MEM 378.761719 1683829023.9594
MEM 378.761719 1683829024.0596
MEM 378.761719 1683829024.1598
MEM 378.761719 1683829024.2601
MEM 378.761719 1683829024.3603
MEM 378.761719 1683829024.4605
MEM 378.761719 1683829024.5607
MEM 378.761719 1683829024.6610
MEM 378.761719 1683829024.7611
MEM 378.761719 1683829024.8613
MEM 378.761719 1683829024.9615
MEM 378.761719 1683829025.0617
MEM 378.761719 1683829025.1619
MEM 378.761719 1683829025.2621
MEM 378.761719 1683829025.3623
MEM 378.761719 1683829025.4625
MEM 378.761719 1683829025.5627
MEM 378.761719 1683829025.6629
MEM 378.761719 1683829025.7631
MEM 378.761719 1683829025.8633
MEM 378.761719 1683829025.9635
MEM 378.761719 1683829026.0636
MEM 378.761719 1683829026.1638
MEM 378.761719 1683829026.2640
MEM 378.761719 1683829026.3642
MEM 378.761719 1683829026.4644
MEM 378.761719 1683829026.5646
MEM 378.761719 1683829026.6648
MEM 378.761719 1683829026.7650
MEM 378.761719 1683829026.8652
MEM 378.761719 1683829026.9654
MEM 378.761719 1683829027.0655
MEM 378.761719 1683829027.1658
MEM 378.761719 1683829027.2660
MEM 378.761719 1683829027.3662
MEM 378.761719 1683829027.4664
MEM 378.761719 1683829027.5667
MEM 378.761719 1683829027.6670
MEM 378.761719 1683829027.7672
MEM 378.761719 1683829027.8674
MEM 378.761719 1683829027.9677
MEM 378.761719 1683829028.0679
MEM 378.761719 1683829028.1681
MEM 378.761719 1683829028.2683
MEM 378.761719 1683829028.3685
MEM 378.761719 1683829028.4688
MEM 378.761719 1683829028.5690
MEM 378.761719 1683829028.6692
MEM 378.761719 1683829028.7693
MEM 378.761719 1683829028.8696
MEM 378.761719 1683829028.9699
MEM 378.761719 1683829029.0701
MEM 378.761719 1683829029.1704
MEM 378.761719 1683829029.2707
MEM 378.761719 1683829029.3710
MEM 378.761719 1683829029.4713
MEM 378.761719 1683829029.5716
MEM 378.761719 1683829029.6718
MEM 378.761719 1683829029.7721
MEM 378.761719 1683829029.8723
MEM 378.761719 1683829029.9725
MEM 378.761719 1683829030.0726
MEM 378.761719 1683829030.1728
MEM 378.761719 1683829030.2730
MEM 378.761719 1683829030.3731
MEM 378.761719 1683829030.4733
MEM 378.761719 1683829030.5734
MEM 378.761719 1683829030.6736
MEM 378.761719 1683829030.7738
MEM 378.761719 1683829030.8740
MEM 378.761719 1683829030.9742
MEM 378.761719 1683829031.0744
MEM 378.761719 1683829031.1746
MEM 378.761719 1683829031.2748
MEM 378.761719 1683829031.3750
MEM 378.761719 1683829031.4752
MEM 378.761719 1683829031.5754
MEM 378.761719 1683829031.6756
MEM 378.761719 1683829031.7757
MEM 378.761719 1683829031.8759
MEM 378.761719 1683829031.9761
MEM 378.761719 1683829032.0763
MEM 378.761719 1683829032.1764
MEM 378.761719 1683829032.2766
MEM 378.761719 1683829032.3768
MEM 378.761719 1683829032.4770
MEM 378.761719 1683829032.5771
MEM 378.761719 1683829032.6775
MEM 378.761719 1683829032.7778
MEM 378.761719 1683829032.8781
MEM 378.761719 1683829032.9783
MEM 378.761719 1683829033.0786
MEM 378.761719 1683829033.1788
MEM 378.761719 1683829033.2792
MEM 378.761719 1683829033.3794
MEM 378.761719 1683829033.4797
MEM 378.761719 1683829033.5802
MEM 378.761719 1683829033.6807
MEM 378.761719 1683829033.7813
MEM 378.761719 1683829033.8818
MEM 378.761719 1683829033.9822
MEM 378.761719 1683829034.0825
MEM 378.761719 1683829034.1827
MEM 378.761719 1683829034.2830
MEM 378.761719 1683829034.3832
MEM 378.761719 1683829034.4835
MEM 378.761719 1683829034.5837
MEM 378.761719 1683829034.6840
MEM 378.761719 1683829034.7842
MEM 378.761719 1683829034.8846
MEM 378.761719 1683829034.9849
MEM 378.761719 1683829035.0852
MEM 378.761719 1683829035.1855
MEM 378.761719 1683829035.2857
MEM 378.761719 1683829035.3859
MEM 378.761719 1683829035.4862
MEM 378.761719 1683829035.5864
MEM 378.761719 1683829035.6867
MEM 378.761719 1683829035.7869
MEM 378.761719 1683829035.8874
MEM 378.761719 1683829035.9878
MEM 378.761719 1683829036.0880
MEM 378.761719 1683829036.1883
MEM 378.761719 1683829036.2886
MEM 378.761719 1683829036.3888
MEM 378.761719 1683829036.4891
MEM 378.761719 1683829036.5894
MEM 378.761719 1683829036.6897
MEM 378.761719 1683829036.7899
MEM 378.761719 1683829036.8902
MEM 378.761719 1683829036.9904
MEM 378.761719 1683829037.0906
MEM 378.761719 1683829037.1909
MEM 378.761719 1683829037.2911
MEM 378.761719 1683829037.3913
MEM 378.761719 1683829037.4916
MEM 378.761719 1683829037.5918
MEM 378.761719 1683829037.6920
MEM 378.761719 1683829037.7923
MEM 378.761719 1683829037.8926
MEM 378.761719 1683829037.9929
MEM 378.761719 1683829038.0931
MEM 378.761719 1683829038.1934
MEM 378.761719 1683829038.2936
MEM 378.761719 1683829038.3940
MEM 378.761719 1683829038.4942
MEM 378.761719 1683829038.5944
MEM 378.761719 1683829038.6947
MEM 378.761719 1683829038.7949
MEM 378.761719 1683829038.8954
MEM 378.761719 1683829038.9957
MEM 378.761719 1683829039.0960
MEM 378.761719 1683829039.1963
MEM 378.761719 1683829039.2965
MEM 378.761719 1683829039.3968
MEM 378.761719 1683829039.4970
MEM 378.761719 1683829039.5973
MEM 378.761719 1683829039.6975
MEM 378.761719 1683829039.7978
MEM 378.761719 1683829039.8980
MEM 378.761719 1683829039.9983
MEM 378.761719 1683829040.0985
MEM 378.761719 1683829040.1988
MEM 378.761719 1683829040.2991
MEM 378.761719 1683829040.3993
MEM 378.761719 1683829040.4996
MEM 378.761719 1683829040.5998
MEM 378.761719 1683829040.7001
MEM 378.761719 1683829040.8004
MEM 378.761719 1683829040.9007
MEM 378.761719 1683829041.0009
MEM 378.761719 1683829041.1011
MEM 378.761719 1683829041.2014
MEM 378.761719 1683829041.3016
MEM 378.761719 1683829041.4019
MEM 378.761719 1683829041.5021
MEM 378.761719 1683829041.6024
MEM 378.761719 1683829041.7026
MEM 378.761719 1683829041.8030
MEM 378.761719 1683829041.9036
MEM 378.761719 1683829042.0038
MEM 378.761719 1683829042.1041
MEM 378.761719 1683829042.2044
MEM 378.761719 1683829042.3046
MEM 378.761719 1683829042.4049
MEM 378.761719 1683829042.5052
MEM 378.761719 1683829042.6054
MEM 378.761719 1683829042.7057
MEM 378.761719 1683829042.8059
MEM 378.761719 1683829042.9062
MEM 378.761719 1683829043.0065
MEM 378.761719 1683829043.1068
MEM 378.761719 1683829043.2070
MEM 378.761719 1683829043.3073
MEM 378.761719 1683829043.4075
MEM 378.761719 1683829043.5078
MEM 378.761719 1683829043.6081
MEM 378.761719 1683829043.7083
MEM 378.761719 1683829043.8085
MEM 378.761719 1683829043.9088
MEM 378.761719 1683829044.0090
MEM 378.761719 1683829044.1093
MEM 378.761719 1683829044.2096
MEM 378.761719 1683829044.3098
MEM 378.761719 1683829044.4100
MEM 378.761719 1683829044.5103
MEM 378.761719 1683829044.6106
MEM 378.761719 1683829044.7109
MEM 378.761719 1683829044.8111
MEM 378.761719 1683829044.9114
MEM 378.761719 1683829045.0116
MEM 378.761719 1683829045.1119
MEM 378.761719 1683829045.2121
MEM 378.761719 1683829045.3123
MEM 378.761719 1683829045.4125
MEM 378.761719 1683829045.5128
MEM 378.761719 1683829045.6130
MEM 378.761719 1683829045.7133
MEM 378.761719 1683829045.8135
MEM 378.761719 1683829045.9137
MEM 378.761719 1683829046.0140
MEM 378.761719 1683829046.1142
MEM 378.761719 1683829046.2144
MEM 378.761719 1683829046.3146
MEM 378.761719 1683829046.4149
MEM 378.761719 1683829046.5151
MEM 378.761719 1683829046.6153
MEM 378.761719 1683829046.7156
MEM 378.761719 1683829046.8158
MEM 378.761719 1683829046.9161
MEM 378.761719 1683829047.0164
MEM 378.761719 1683829047.1166
MEM 378.761719 1683829047.2168
MEM 378.761719 1683829047.3171
MEM 378.761719 1683829047.4173
MEM 378.761719 1683829047.5176
MEM 378.761719 1683829047.6178
MEM 378.761719 1683829047.7181
MEM 378.761719 1683829047.8183
MEM 378.761719 1683829047.9186
MEM 378.761719 1683829048.0188
MEM 378.761719 1683829048.1191
MEM 378.761719 1683829048.2194
MEM 378.761719 1683829048.3196
MEM 378.761719 1683829048.4200
MEM 378.761719 1683829048.5203
MEM 378.761719 1683829048.6205
MEM 378.761719 1683829048.7207
MEM 378.761719 1683829048.8210
MEM 378.761719 1683829048.9212
MEM 378.761719 1683829049.0213
MEM 378.761719 1683829049.1215
MEM 378.761719 1683829049.2217
MEM 378.761719 1683829049.3220
MEM 378.761719 1683829049.4223
MEM 378.761719 1683829049.5225
MEM 378.761719 1683829049.6226
MEM 378.761719 1683829049.7228
MEM 378.761719 1683829049.8230
MEM 378.761719 1683829049.9232
MEM 378.761719 1683829050.0234
MEM 378.761719 1683829050.1236
MEM 378.761719 1683829050.2238
MEM 378.761719 1683829050.3240
MEM 378.761719 1683829050.4241
MEM 378.761719 1683829050.5243
MEM 378.761719 1683829050.6245
MEM 378.761719 1683829050.7247
MEM 378.761719 1683829050.8249
MEM 378.761719 1683829050.9251
MEM 378.761719 1683829051.0253
MEM 378.761719 1683829051.1255
MEM 378.761719 1683829051.2257
MEM 378.761719 1683829051.3258
MEM 378.761719 1683829051.4260
MEM 378.761719 1683829051.5262
MEM 378.761719 1683829051.6264
MEM 378.761719 1683829051.7266
MEM 378.761719 1683829051.8268
MEM 378.761719 1683829051.9270
MEM 378.761719 1683829052.0272
MEM 378.761719 1683829052.1274
MEM 378.761719 1683829052.2276
MEM 378.761719 1683829052.3278
MEM 378.761719 1683829052.4280
MEM 378.761719 1683829052.5282
MEM 378.761719 1683829052.6284
MEM 378.761719 1683829052.7286
MEM 378.761719 1683829052.8288
MEM 378.761719 1683829052.9291
MEM 378.761719 1683829053.0293
MEM 378.761719 1683829053.1295
MEM 378.761719 1683829053.2298
MEM 378.761719 1683829053.3300
MEM 378.761719 1683829053.4302
MEM 378.761719 1683829053.5305
MEM 378.761719 1683829053.6307
MEM 378.761719 1683829053.7309
MEM 378.761719 1683829053.8311
MEM 378.761719 1683829053.9314
MEM 378.761719 1683829054.0316
