CMDLINE python instances/scan_instances.py
MEM 106.382812 1683642886.4129
MEM 106.640625 1683642886.5132
MEM 106.640625 1683642886.6134
MEM 106.640625 1683642886.7136
MEM 106.640625 1683642886.8139
MEM 106.640625 1683642886.9142
MEM 106.640625 1683642887.0145
MEM 106.640625 1683642887.1147
MEM 106.640625 1683642887.2149
MEM 106.640625 1683642887.3152
MEM 106.640625 1683642887.4154
MEM 106.640625 1683642887.5157
MEM 106.640625 1683642887.6160
MEM 106.640625 1683642887.7163
MEM 106.640625 1683642887.8166
MEM 106.640625 1683642887.9169
MEM 106.640625 1683642888.0172
MEM 106.640625 1683642888.1174
MEM 106.640625 1683642888.2177
MEM 106.640625 1683642888.3179
MEM 106.640625 1683642888.4182
MEM 106.640625 1683642888.5185
MEM 106.640625 1683642888.6188
MEM 106.640625 1683642888.7191
MEM 106.640625 1683642888.8194
MEM 106.640625 1683642888.9197
MEM 106.640625 1683642889.0200
MEM 106.640625 1683642889.1203
MEM 106.640625 1683642889.2205
MEM 106.640625 1683642889.3207
MEM 106.640625 1683642889.4210
MEM 106.640625 1683642889.5212
MEM 106.640625 1683642889.6215
MEM 106.640625 1683642889.7218
MEM 106.640625 1683642889.8220
MEM 106.640625 1683642889.9223
MEM 106.640625 1683642890.0225
MEM 106.640625 1683642890.1227
MEM 106.640625 1683642890.2230
MEM 106.640625 1683642890.3232
MEM 106.640625 1683642890.4235
MEM 106.640625 1683642890.5237
MEM 106.640625 1683642890.6240
MEM 106.898438 1683642890.7242
MEM 106.898438 1683642890.8245
MEM 106.898438 1683642890.9248
MEM 106.898438 1683642891.0252
MEM 106.898438 1683642891.1255
MEM 106.898438 1683642891.2258
MEM 106.898438 1683642891.3261
MEM 106.898438 1683642891.4263
MEM 106.898438 1683642891.5267
MEM 106.898438 1683642891.6269
MEM 106.898438 1683642891.7272
MEM 106.898438 1683642891.8274
MEM 106.898438 1683642891.9277
MEM 106.898438 1683642892.0280
MEM 106.898438 1683642892.1282
MEM 106.898438 1683642892.2285
MEM 107.156250 1683642892.3287
MEM 107.156250 1683642892.4290
MEM 107.156250 1683642892.5292
MEM 107.156250 1683642892.6295
MEM 107.156250 1683642892.7298
MEM 107.156250 1683642892.8300
MEM 107.156250 1683642892.9302
MEM 107.156250 1683642893.0305
MEM 107.156250 1683642893.1307
MEM 107.156250 1683642893.2310
MEM 107.156250 1683642893.3312
MEM 107.156250 1683642893.4315
MEM 107.156250 1683642893.5318
MEM 107.156250 1683642893.6320
MEM 107.156250 1683642893.7323
MEM 107.156250 1683642893.8325
MEM 107.156250 1683642893.9328
MEM 107.156250 1683642894.0331
MEM 107.156250 1683642894.1334
MEM 107.156250 1683642894.2337
MEM 107.156250 1683642894.3340
MEM 107.156250 1683642894.4343
MEM 107.156250 1683642894.5346
MEM 107.156250 1683642894.6349
MEM 107.156250 1683642894.7352
MEM 107.156250 1683642894.8354
MEM 107.156250 1683642894.9357
MEM 107.156250 1683642895.0359
MEM 107.156250 1683642895.1362
MEM 107.156250 1683642895.2365
MEM 107.156250 1683642895.3368
MEM 107.156250 1683642895.4370
MEM 107.156250 1683642895.5373
MEM 107.156250 1683642895.6376
MEM 107.156250 1683642895.7379
MEM 107.156250 1683642895.8382
MEM 107.156250 1683642895.9385
MEM 107.156250 1683642896.0388
MEM 107.156250 1683642896.1392
MEM 107.156250 1683642896.2395
MEM 107.156250 1683642896.3397
MEM 107.156250 1683642896.4400
MEM 107.156250 1683642896.5403
MEM 107.156250 1683642896.6406
MEM 107.156250 1683642896.7409
MEM 107.156250 1683642896.8412
MEM 107.156250 1683642896.9416
MEM 107.156250 1683642897.0419
MEM 107.156250 1683642897.1422
MEM 107.156250 1683642897.2425
MEM 107.156250 1683642897.3428
MEM 107.156250 1683642897.4432
MEM 107.156250 1683642897.5435
MEM 107.156250 1683642897.6438
MEM 107.156250 1683642897.7442
MEM 107.156250 1683642897.8444
MEM 107.156250 1683642897.9447
MEM 107.156250 1683642898.0449
MEM 107.156250 1683642898.1451
MEM 107.156250 1683642898.2454
MEM 107.156250 1683642898.3457
MEM 107.156250 1683642898.4460
MEM 107.156250 1683642898.5463
MEM 107.156250 1683642898.6465
MEM 107.156250 1683642898.7468
MEM 107.156250 1683642898.8471
MEM 107.156250 1683642898.9474
MEM 107.156250 1683642899.0476
MEM 107.156250 1683642899.1480
MEM 107.156250 1683642899.2483
MEM 107.156250 1683642899.3487
MEM 107.156250 1683642899.4489
MEM 107.156250 1683642899.5492
MEM 107.156250 1683642899.6495
MEM 107.156250 1683642899.7497
MEM 107.156250 1683642899.8500
MEM 107.156250 1683642899.9502
MEM 107.156250 1683642900.0505
MEM 107.156250 1683642900.1508
MEM 107.156250 1683642900.2510
MEM 107.156250 1683642900.3513
MEM 107.156250 1683642900.4515
MEM 107.156250 1683642900.5518
MEM 107.156250 1683642900.6521
MEM 107.156250 1683642900.7524
MEM 107.156250 1683642900.8527
MEM 107.414062 1683642900.9530
MEM 107.414062 1683642901.0533
MEM 107.414062 1683642901.1536
MEM 107.414062 1683642901.2540
MEM 107.414062 1683642901.3542
MEM 107.414062 1683642901.4545
MEM 107.414062 1683642901.5548
MEM 107.414062 1683642901.6551
MEM 107.414062 1683642901.7554
MEM 107.414062 1683642901.8557
MEM 107.414062 1683642901.9560
MEM 107.414062 1683642902.0563
MEM 107.414062 1683642902.1565
MEM 107.414062 1683642902.2568
MEM 107.671875 1683642902.3571
MEM 107.671875 1683642902.4574
MEM 107.671875 1683642902.5577
MEM 107.671875 1683642902.6579
MEM 107.671875 1683642902.7582
MEM 107.671875 1683642902.8585
MEM 107.671875 1683642902.9587
MEM 107.671875 1683642903.0590
MEM 107.671875 1683642903.1593
MEM 107.671875 1683642903.2596
MEM 107.671875 1683642903.3598
MEM 107.671875 1683642903.4601
MEM 107.671875 1683642903.5604
MEM 107.671875 1683642903.6606
MEM 107.671875 1683642903.7609
MEM 107.671875 1683642903.8612
MEM 107.671875 1683642903.9615
MEM 107.671875 1683642904.0618
MEM 107.671875 1683642904.1621
MEM 107.671875 1683642904.2624
MEM 107.671875 1683642904.3626
MEM 107.671875 1683642904.4630
MEM 107.671875 1683642904.5633
MEM 107.671875 1683642904.6636
MEM 107.671875 1683642904.7639
MEM 107.671875 1683642904.8641
MEM 107.671875 1683642904.9644
MEM 107.671875 1683642905.0647
MEM 107.671875 1683642905.1649
MEM 107.671875 1683642905.2652
MEM 107.671875 1683642905.3654
MEM 107.671875 1683642905.4657
MEM 107.671875 1683642905.5659
MEM 107.929688 1683642905.6661
MEM 107.929688 1683642905.7662
MEM 107.929688 1683642905.8665
MEM 107.929688 1683642905.9668
MEM 107.929688 1683642906.0671
MEM 107.929688 1683642906.1674
MEM 107.929688 1683642906.2676
MEM 107.929688 1683642906.3680
MEM 107.929688 1683642906.4682
MEM 107.929688 1683642906.5685
MEM 107.929688 1683642906.6688
MEM 107.929688 1683642906.7691
MEM 108.187500 1683642906.8694
MEM 108.187500 1683642906.9697
MEM 108.187500 1683642907.0700
MEM 108.187500 1683642907.1702
MEM 108.187500 1683642907.2705
MEM 108.187500 1683642907.3708
MEM 108.187500 1683642907.4710
MEM 108.187500 1683642907.5713
MEM 108.187500 1683642907.6715
MEM 108.187500 1683642907.7718
MEM 108.187500 1683642907.8720
MEM 108.187500 1683642907.9723
MEM 108.187500 1683642908.0726
MEM 108.187500 1683642908.1728
MEM 108.187500 1683642908.2731
MEM 108.187500 1683642908.3734
MEM 108.187500 1683642908.4737
MEM 108.187500 1683642908.5740
MEM 108.187500 1683642908.6743
MEM 108.187500 1683642908.7746
MEM 108.187500 1683642908.8749
MEM 108.187500 1683642908.9752
MEM 108.187500 1683642909.0755
MEM 108.187500 1683642909.1758
MEM 108.187500 1683642909.2761
MEM 108.187500 1683642909.3764
MEM 108.187500 1683642909.4767
MEM 108.187500 1683642909.5770
MEM 108.187500 1683642909.6773
MEM 108.187500 1683642909.7775
MEM 108.187500 1683642909.8779
MEM 108.187500 1683642909.9782
MEM 108.187500 1683642910.0785
MEM 108.187500 1683642910.1788
MEM 108.187500 1683642910.2791
MEM 108.187500 1683642910.3794
MEM 108.187500 1683642910.4796
MEM 108.187500 1683642910.5799
MEM 108.187500 1683642910.6802
MEM 108.187500 1683642910.7805
MEM 108.187500 1683642910.8808
MEM 108.187500 1683642910.9812
MEM 108.187500 1683642911.0815
MEM 108.187500 1683642911.1818
MEM 108.187500 1683642911.2820
MEM 108.187500 1683642911.3822
