CMDLINE /home/stefano/anaconda3/bin/python instances/getInstancesPeersqueue.py
MEM 211.894531 1683051982.6757
MEM 211.894531 1683051982.7760
MEM 211.894531 1683051982.8763
MEM 211.894531 1683051982.9766
MEM 211.894531 1683051983.0769
MEM 211.894531 1683051983.1772
MEM 212.152344 1683051983.2776
MEM 212.152344 1683051983.3779
MEM 212.152344 1683051983.4782
MEM 212.152344 1683051983.5785
MEM 212.152344 1683051983.6787
MEM 212.152344 1683051983.7790
MEM 212.152344 1683051983.8794
MEM 212.152344 1683051983.9797
MEM 212.152344 1683051984.0799
MEM 212.152344 1683051984.1802
MEM 212.152344 1683051984.2804
MEM 212.152344 1683051984.3810
MEM 212.152344 1683051984.4813
MEM 212.152344 1683051984.5815
MEM 212.152344 1683051984.6817
MEM 212.152344 1683051984.7820
MEM 212.152344 1683051984.8823
MEM 212.152344 1683051984.9825
MEM 212.152344 1683051985.0827
MEM 212.152344 1683051985.1829
MEM 212.152344 1683051985.2831
MEM 212.152344 1683051985.3834
MEM 212.152344 1683051985.4837
MEM 212.152344 1683051985.5840
MEM 212.152344 1683051985.6843
MEM 212.152344 1683051985.7845
MEM 212.152344 1683051985.8848
MEM 212.152344 1683051985.9850
MEM 212.152344 1683051986.0853
MEM 212.152344 1683051986.1856
MEM 212.152344 1683051986.2858
MEM 212.152344 1683051986.3861
MEM 212.152344 1683051986.4864
MEM 212.152344 1683051986.5867
MEM 212.152344 1683051986.6870
MEM 212.152344 1683051986.7873
MEM 212.152344 1683051986.8877
MEM 212.152344 1683051986.9880
MEM 212.152344 1683051987.0883
MEM 212.152344 1683051987.1886
MEM 212.152344 1683051987.2889
MEM 212.152344 1683051987.3892
MEM 212.152344 1683051987.4895
MEM 212.152344 1683051987.5898
MEM 212.152344 1683051987.6901
MEM 212.152344 1683051987.7905
MEM 212.921875 1683051987.8908
MEM 212.921875 1683051987.9912
MEM 212.921875 1683051988.0915
MEM 212.921875 1683051988.1919
MEM 212.921875 1683051988.2922
MEM 212.921875 1683051988.3926
MEM 212.921875 1683051988.4929
MEM 212.921875 1683051988.5933
MEM 212.921875 1683051988.6936
MEM 212.921875 1683051988.7939
MEM 212.921875 1683051988.8943
MEM 212.921875 1683051988.9946
MEM 212.921875 1683051989.0950
MEM 212.921875 1683051989.1953
MEM 212.921875 1683051989.2956
MEM 212.921875 1683051989.3959
MEM 212.921875 1683051989.4962
MEM 212.921875 1683051989.5965
MEM 212.921875 1683051989.6969
MEM 212.921875 1683051989.7972
MEM 212.921875 1683051989.8974
MEM 212.921875 1683051989.9977
MEM 212.921875 1683051990.0979
MEM 212.921875 1683051990.1981
MEM 212.921875 1683051990.2984
MEM 212.921875 1683051990.3987
MEM 212.921875 1683051990.4989
MEM 212.921875 1683051990.5991
MEM 212.921875 1683051990.6993
MEM 212.921875 1683051990.7996
MEM 212.921875 1683051990.8998
MEM 212.921875 1683051991.0000
MEM 212.921875 1683051991.1002
MEM 212.921875 1683051991.2004
MEM 212.921875 1683051991.3006
MEM 212.921875 1683051991.4009
MEM 212.921875 1683051991.5011
MEM 212.921875 1683051991.6014
MEM 212.921875 1683051991.7017
MEM 212.921875 1683051991.8021
MEM 212.921875 1683051991.9023
MEM 212.921875 1683051992.0026
MEM 212.921875 1683051992.1029
MEM 212.921875 1683051992.2032
MEM 212.921875 1683051992.3035
MEM 212.921875 1683051992.4037
MEM 212.921875 1683051992.5040
MEM 212.921875 1683051992.6042
MEM 212.921875 1683051992.7046
MEM 212.921875 1683051992.8051
MEM 213.691406 1683051992.9054
MEM 213.691406 1683051993.0057
MEM 213.691406 1683051993.1061
MEM 213.691406 1683051993.2067
MEM 213.691406 1683051993.3069
MEM 213.691406 1683051993.4073
MEM 213.691406 1683051993.5076
MEM 213.691406 1683051993.6079
MEM 213.691406 1683051993.7082
MEM 213.691406 1683051993.8085
MEM 213.691406 1683051993.9088
MEM 213.691406 1683051994.0091
MEM 213.691406 1683051994.1095
MEM 213.691406 1683051994.2099
MEM 213.691406 1683051994.3102
MEM 213.691406 1683051994.4104
MEM 213.691406 1683051994.5107
MEM 213.691406 1683051994.6113
MEM 213.691406 1683051994.7116
MEM 213.691406 1683051994.8119
MEM 213.691406 1683051994.9122
MEM 213.691406 1683051995.0126
MEM 213.691406 1683051995.1130
MEM 213.691406 1683051995.2134
MEM 213.691406 1683051995.3137
MEM 213.691406 1683051995.4141
MEM 213.691406 1683051995.5145
MEM 213.691406 1683051995.6148
MEM 213.691406 1683051995.7151
MEM 213.691406 1683051995.8154
MEM 213.949219 1683051995.9157
MEM 213.949219 1683051996.0161
MEM 213.949219 1683051996.1164
MEM 213.949219 1683051996.2167
MEM 214.464844 1683051996.3170
MEM 214.464844 1683051996.4173
MEM 214.464844 1683051996.5176
MEM 214.464844 1683051996.6179
MEM 214.464844 1683051996.7182
MEM 214.464844 1683051996.8185
MEM 214.464844 1683051996.9188
MEM 214.464844 1683051997.0190
MEM 214.464844 1683051997.1194
MEM 214.464844 1683051997.2197
MEM 214.464844 1683051997.3200
MEM 214.464844 1683051997.4203
MEM 214.464844 1683051997.5206
MEM 214.464844 1683051997.6209
MEM 214.464844 1683051997.7212
MEM 214.464844 1683051997.8216
MEM 214.464844 1683051997.9219
MEM 214.464844 1683051998.0223
MEM 214.464844 1683051998.1226
MEM 214.464844 1683051998.2230
MEM 214.464844 1683051998.3233
MEM 214.464844 1683051998.4236
MEM 214.464844 1683051998.5239
MEM 214.464844 1683051998.6242
MEM 214.464844 1683051998.7245
MEM 214.464844 1683051998.8247
MEM 214.722656 1683051998.9251
MEM 214.722656 1683051999.0253
MEM 214.980469 1683051999.1257
MEM 214.980469 1683051999.2260
MEM 214.980469 1683051999.3263
MEM 214.980469 1683051999.4266
MEM 214.980469 1683051999.5269
MEM 214.980469 1683051999.6272
MEM 214.980469 1683051999.7278
MEM 214.980469 1683051999.8282
MEM 214.980469 1683051999.9285
MEM 214.980469 1683052000.0287
MEM 214.980469 1683052000.1290
MEM 214.980469 1683052000.2291
MEM 214.980469 1683052000.3295
MEM 214.980469 1683052000.4297
MEM 214.980469 1683052000.5300
MEM 214.980469 1683052000.6302
MEM 214.980469 1683052000.7304
MEM 214.980469 1683052000.8306
MEM 214.980469 1683052000.9308
MEM 214.980469 1683052001.0311
MEM 214.980469 1683052001.1313
MEM 214.980469 1683052001.2316
MEM 214.980469 1683052001.3318
MEM 214.980469 1683052001.4321
MEM 214.980469 1683052001.5324
MEM 214.980469 1683052001.6327
MEM 214.980469 1683052001.7329
MEM 214.980469 1683052001.8332
MEM 214.980469 1683052001.9334
MEM 214.980469 1683052002.0337
MEM 214.980469 1683052002.1340
MEM 214.980469 1683052002.2342
MEM 214.980469 1683052002.3345
MEM 215.238281 1683052002.4348
MEM 215.238281 1683052002.5352
MEM 215.238281 1683052002.6355
MEM 215.238281 1683052002.7359
MEM 215.238281 1683052002.8362
MEM 215.238281 1683052002.9366
MEM 215.238281 1683052003.0369
MEM 215.238281 1683052003.1372
MEM 215.238281 1683052003.2376
MEM 215.238281 1683052003.3379
MEM 215.238281 1683052003.4382
MEM 215.238281 1683052003.5386
MEM 215.238281 1683052003.6389
MEM 215.496094 1683052003.7393
MEM 215.496094 1683052003.8396
MEM 215.496094 1683052003.9400
MEM 215.496094 1683052004.0403
MEM 215.496094 1683052004.1406
MEM 215.496094 1683052004.2409
MEM 215.496094 1683052004.3412
MEM 215.496094 1683052004.4415
MEM 215.496094 1683052004.5418
MEM 215.496094 1683052004.6421
MEM 215.496094 1683052004.7425
MEM 215.496094 1683052004.8428
MEM 215.496094 1683052004.9432
MEM 215.496094 1683052005.0435
MEM 215.496094 1683052005.1438
MEM 215.496094 1683052005.2443
MEM 215.496094 1683052005.3447
MEM 215.496094 1683052005.4450
MEM 215.753906 1683052005.5452
MEM 215.753906 1683052005.6455
MEM 216.269531 1683052005.7458
MEM 216.269531 1683052005.8460
MEM 216.269531 1683052005.9463
MEM 216.269531 1683052006.0466
MEM 216.269531 1683052006.1468
MEM 216.269531 1683052006.2470
MEM 216.269531 1683052006.3473
MEM 216.269531 1683052006.4477
MEM 216.269531 1683052006.5480
MEM 216.269531 1683052006.6484
MEM 216.269531 1683052006.7487
MEM 216.269531 1683052006.8490
MEM 216.269531 1683052006.9493
MEM 216.269531 1683052007.0497
MEM 216.269531 1683052007.1499
MEM 216.269531 1683052007.2503
MEM 216.527344 1683052007.3506
MEM 217.042969 1683052007.4509
MEM 217.042969 1683052007.5512
MEM 217.042969 1683052007.6516
MEM 217.042969 1683052007.7519
MEM 217.042969 1683052007.8523
MEM 217.042969 1683052007.9526
MEM 217.042969 1683052008.0530
MEM 217.042969 1683052008.1534
MEM 217.042969 1683052008.2537
MEM 217.042969 1683052008.3540
MEM 217.816406 1683052008.4543
MEM 218.332031 1683052008.5546
MEM 218.589844 1683052008.6549
MEM 218.589844 1683052008.7553
MEM 218.589844 1683052008.8556
MEM 218.589844 1683052008.9559
MEM 218.589844 1683052009.0562
MEM 218.589844 1683052009.1565
MEM 218.589844 1683052009.2569
MEM 218.589844 1683052009.3572
MEM 218.589844 1683052009.4575
MEM 219.363281 1683052009.5578
MEM 220.390625 1683052009.6582
MEM 221.164062 1683052009.7585
MEM 221.164062 1683052009.8588
MEM 221.164062 1683052009.9592
MEM 221.164062 1683052010.0595
MEM 221.164062 1683052010.1598
MEM 221.164062 1683052010.2602
MEM 221.164062 1683052010.3605
MEM 221.164062 1683052010.4608
MEM 221.421875 1683052010.5612
MEM 221.421875 1683052010.6615
MEM 221.421875 1683052010.7618
MEM 221.937500 1683052010.8622
MEM 221.937500 1683052010.9625
MEM 221.937500 1683052011.0628
MEM 221.937500 1683052011.1631
MEM 222.195312 1683052011.2635
MEM 222.195312 1683052011.3638
MEM 222.195312 1683052011.4641
MEM 222.195312 1683052011.5644
MEM 222.453125 1683052011.6647
MEM 222.453125 1683052011.7651
MEM 222.453125 1683052011.8654
MEM 222.453125 1683052011.9658
MEM 222.453125 1683052012.0661
MEM 222.453125 1683052012.1665
MEM 222.453125 1683052012.2668
MEM 222.453125 1683052012.3670
MEM 222.453125 1683052012.4674
MEM 222.453125 1683052012.5677
MEM 222.453125 1683052012.6681
MEM 222.453125 1683052012.7683
MEM 222.453125 1683052012.8686
MEM 222.453125 1683052012.9689
MEM 222.453125 1683052013.0692
MEM 222.453125 1683052013.1695
MEM 222.453125 1683052013.2698
MEM 222.453125 1683052013.3701
MEM 222.453125 1683052013.4704
MEM 222.453125 1683052013.5707
MEM 222.453125 1683052013.6710
MEM 222.453125 1683052013.7713
MEM 222.453125 1683052013.8716
MEM 222.968750 1683052013.9719
MEM 222.968750 1683052014.0722
MEM 222.968750 1683052014.1725
MEM 222.968750 1683052014.2729
MEM 222.968750 1683052014.3732
MEM 222.968750 1683052014.4736
MEM 222.968750 1683052014.5739
MEM 222.968750 1683052014.6743
MEM 222.968750 1683052014.7746
MEM 222.968750 1683052014.8749
MEM 222.968750 1683052014.9753
MEM 222.968750 1683052015.0756
MEM 222.968750 1683052015.1760
MEM 222.968750 1683052015.2763
MEM 222.968750 1683052015.3766
MEM 222.968750 1683052015.4769
MEM 222.968750 1683052015.5772
MEM 223.226562 1683052015.6775
MEM 223.738281 1683052015.7779
MEM 223.996094 1683052015.8781
MEM 223.996094 1683052015.9784
MEM 223.996094 1683052016.0788
MEM 224.253906 1683052016.1792
MEM 224.253906 1683052016.2794
MEM 224.253906 1683052016.3797
MEM 224.253906 1683052016.4800
MEM 224.253906 1683052016.5803
MEM 224.253906 1683052016.6806
MEM 224.253906 1683052016.7810
MEM 224.253906 1683052016.8813
MEM 224.253906 1683052016.9817
MEM 224.253906 1683052017.0821
MEM 224.253906 1683052017.1824
MEM 224.253906 1683052017.2827
MEM 224.253906 1683052017.3829
MEM 224.253906 1683052017.4832
MEM 224.253906 1683052017.5835
MEM 224.253906 1683052017.6838
MEM 224.253906 1683052017.7841
MEM 224.253906 1683052017.8844
MEM 224.253906 1683052017.9847
MEM 224.253906 1683052018.0849
MEM 224.253906 1683052018.1852
MEM 224.511719 1683052018.2856
MEM 224.511719 1683052018.3858
MEM 224.769531 1683052018.4861
MEM 224.769531 1683052018.5865
MEM 224.769531 1683052018.6868
MEM 224.769531 1683052018.7871
MEM 224.769531 1683052018.8875
MEM 224.769531 1683052018.9878
MEM 224.769531 1683052019.0882
MEM 224.769531 1683052019.1884
MEM 224.769531 1683052019.2888
MEM 224.769531 1683052019.3891
MEM 224.769531 1683052019.4895
MEM 224.769531 1683052019.5899
MEM 224.769531 1683052019.6902
MEM 224.769531 1683052019.7905
MEM 224.769531 1683052019.8909
MEM 224.769531 1683052019.9912
MEM 224.769531 1683052020.0915
MEM 224.769531 1683052020.1919
MEM 224.769531 1683052020.2922
MEM 225.539062 1683052020.3926
MEM 225.539062 1683052020.4930
MEM 226.308594 1683052020.5933
MEM 226.308594 1683052020.6936
MEM 226.308594 1683052020.7939
MEM 226.308594 1683052020.8942
MEM 226.566406 1683052020.9946
MEM 226.566406 1683052021.0949
MEM 226.566406 1683052021.1951
MEM 226.566406 1683052021.2954
MEM 226.566406 1683052021.3957
MEM 226.824219 1683052021.4959
MEM 226.824219 1683052021.5964
MEM 226.824219 1683052021.6967
MEM 227.082031 1683052021.7970
MEM 227.082031 1683052021.8973
MEM 227.082031 1683052021.9976
MEM 227.082031 1683052022.0979
MEM 227.082031 1683052022.1981
MEM 227.082031 1683052022.2984
MEM 227.082031 1683052022.3986
MEM 227.082031 1683052022.4988
MEM 227.082031 1683052022.5991
MEM 227.082031 1683052022.6993
MEM 227.082031 1683052022.7995
MEM 227.082031 1683052022.8998
MEM 227.082031 1683052023.0001
MEM 227.082031 1683052023.1003
MEM 227.082031 1683052023.2006
MEM 227.082031 1683052023.3009
MEM 227.082031 1683052023.4012
MEM 227.082031 1683052023.5015
MEM 227.082031 1683052023.6018
MEM 227.082031 1683052023.7020
MEM 227.082031 1683052023.8023
MEM 227.339844 1683052023.9026
MEM 227.339844 1683052024.0029
MEM 227.339844 1683052024.1031
MEM 227.339844 1683052024.2034
MEM 227.339844 1683052024.3036
MEM 227.339844 1683052024.4039
MEM 227.339844 1683052024.5041
MEM 227.339844 1683052024.6044
MEM 227.339844 1683052024.7047
MEM 227.339844 1683052024.8049
MEM 227.339844 1683052024.9051
MEM 227.339844 1683052025.0054
MEM 227.339844 1683052025.1056
MEM 227.339844 1683052025.2059
MEM 227.339844 1683052025.3062
MEM 227.339844 1683052025.4066
MEM 227.339844 1683052025.5069
MEM 227.339844 1683052025.6072
MEM 227.339844 1683052025.7075
MEM 227.339844 1683052025.8078
MEM 227.597656 1683052025.9081
MEM 227.597656 1683052026.0084
MEM 227.597656 1683052026.1086
MEM 227.597656 1683052026.2090
MEM 227.597656 1683052026.3093
MEM 227.597656 1683052026.4096
MEM 227.597656 1683052026.5099
MEM 227.597656 1683052026.6103
MEM 227.597656 1683052026.7106
MEM 227.597656 1683052026.8109
MEM 228.371094 1683052026.9112
MEM 228.371094 1683052027.0116
MEM 228.371094 1683052027.1119
MEM 228.371094 1683052027.2122
MEM 228.371094 1683052027.3125
MEM 228.371094 1683052027.4128
MEM 228.371094 1683052027.5132
MEM 228.371094 1683052027.6135
MEM 228.371094 1683052027.7139
MEM 228.371094 1683052027.8142
MEM 228.371094 1683052027.9146
MEM 228.371094 1683052028.0149
MEM 228.371094 1683052028.1152
MEM 228.371094 1683052028.2157
MEM 228.371094 1683052028.3161
MEM 228.371094 1683052028.4165
MEM 228.371094 1683052028.5169
MEM 228.371094 1683052028.6173
MEM 228.371094 1683052028.7177
MEM 228.371094 1683052028.8181
MEM 228.371094 1683052028.9184
MEM 228.371094 1683052029.0188
MEM 228.371094 1683052029.1192
MEM 228.371094 1683052029.2196
MEM 228.371094 1683052029.3200
MEM 228.371094 1683052029.4204
MEM 229.140625 1683052029.5207
MEM 229.140625 1683052029.6211
MEM 229.140625 1683052029.7214
MEM 229.140625 1683052029.8218
MEM 229.140625 1683052029.9223
MEM 229.140625 1683052030.0227
MEM 229.140625 1683052030.1230
MEM 229.140625 1683052030.2232
MEM 229.140625 1683052030.3236
MEM 229.140625 1683052030.4239
MEM 229.140625 1683052030.5241
MEM 229.914062 1683052030.6245
MEM 229.914062 1683052030.7248
MEM 229.914062 1683052030.8252
MEM 229.914062 1683052030.9255
MEM 229.914062 1683052031.0259
MEM 229.914062 1683052031.1263
MEM 229.914062 1683052031.2267
MEM 229.914062 1683052031.3270
MEM 229.914062 1683052031.4274
MEM 229.914062 1683052031.5278
MEM 229.914062 1683052031.6282
MEM 229.914062 1683052031.7286
MEM 229.914062 1683052031.8289
MEM 229.914062 1683052031.9293
MEM 229.914062 1683052032.0296
MEM 229.914062 1683052032.1300
MEM 229.914062 1683052032.2303
MEM 229.914062 1683052032.3306
MEM 229.914062 1683052032.4310
MEM 229.914062 1683052032.5313
MEM 229.914062 1683052032.6316
MEM 229.914062 1683052032.7320
MEM 229.914062 1683052032.8323
MEM 229.914062 1683052032.9326
MEM 229.914062 1683052033.0329
MEM 229.914062 1683052033.1333
MEM 229.914062 1683052033.2337
MEM 229.914062 1683052033.3341
MEM 229.914062 1683052033.4344
MEM 229.914062 1683052033.5348
MEM 229.914062 1683052033.6353
MEM 229.914062 1683052033.7355
MEM 229.914062 1683052033.8359
MEM 229.914062 1683052033.9362
MEM 229.914062 1683052034.0366
MEM 229.914062 1683052034.1370
MEM 229.914062 1683052034.2374
MEM 229.914062 1683052034.3378
MEM 230.687500 1683052034.4381
MEM 230.687500 1683052034.5385
MEM 230.687500 1683052034.6388
MEM 230.687500 1683052034.7392
MEM 231.203125 1683052034.8396
MEM 231.203125 1683052034.9399
MEM 231.203125 1683052035.0402
MEM 231.460938 1683052035.1405
MEM 231.460938 1683052035.2408
MEM 231.460938 1683052035.3412
MEM 231.460938 1683052035.4416
MEM 231.460938 1683052035.5420
MEM 231.718750 1683052035.6423
MEM 231.718750 1683052035.7427
MEM 231.718750 1683052035.8431
MEM 231.718750 1683052035.9434
MEM 231.718750 1683052036.0438
MEM 231.718750 1683052036.1442
MEM 231.718750 1683052036.2446
MEM 231.718750 1683052036.3450
MEM 231.718750 1683052036.4454
MEM 231.718750 1683052036.5458
MEM 231.718750 1683052036.6461
MEM 231.718750 1683052036.7465
MEM 231.718750 1683052036.8469
MEM 231.718750 1683052036.9472
MEM 231.718750 1683052037.0476
MEM 231.718750 1683052037.1480
MEM 231.718750 1683052037.2483
MEM 232.492188 1683052037.3487
MEM 232.492188 1683052037.4490
MEM 232.492188 1683052037.5493
MEM 232.492188 1683052037.6497
MEM 232.492188 1683052037.7499
MEM 232.492188 1683052037.8503
MEM 232.492188 1683052037.9507
MEM 232.492188 1683052038.0511
MEM 232.492188 1683052038.1513
MEM 232.492188 1683052038.2517
MEM 232.492188 1683052038.3520
MEM 232.492188 1683052038.4524
MEM 232.492188 1683052038.5528
MEM 232.492188 1683052038.6531
MEM 232.492188 1683052038.7535
MEM 232.492188 1683052038.8539
MEM 232.492188 1683052038.9543
MEM 232.492188 1683052039.0547
MEM 232.492188 1683052039.1550
MEM 232.492188 1683052039.2553
MEM 232.492188 1683052039.3556
MEM 232.492188 1683052039.4559
MEM 232.492188 1683052039.5563
MEM 232.492188 1683052039.6567
MEM 232.492188 1683052039.7571
MEM 232.492188 1683052039.8575
MEM 232.492188 1683052039.9580
MEM 233.007812 1683052040.0583
MEM 233.007812 1683052040.1586
MEM 233.007812 1683052040.2590
MEM 233.007812 1683052040.3593
MEM 233.007812 1683052040.4597
MEM 233.007812 1683052040.5601
MEM 233.007812 1683052040.6605
MEM 233.007812 1683052040.7607
MEM 233.007812 1683052040.8610
MEM 233.007812 1683052040.9612
MEM 233.007812 1683052041.0615
MEM 233.007812 1683052041.1618
MEM 233.007812 1683052041.2621
MEM 233.265625 1683052041.3624
MEM 233.265625 1683052041.4627
MEM 233.265625 1683052041.5630
MEM 233.265625 1683052041.6632
MEM 233.265625 1683052041.7635
MEM 233.265625 1683052041.8638
MEM 233.265625 1683052041.9642
MEM 233.265625 1683052042.0646
MEM 233.265625 1683052042.1649
MEM 233.265625 1683052042.2652
MEM 233.265625 1683052042.3656
MEM 233.265625 1683052042.4658
MEM 233.265625 1683052042.5662
MEM 233.265625 1683052042.6665
MEM 233.265625 1683052042.7670
MEM 233.265625 1683052042.8673
MEM 233.265625 1683052042.9677
MEM 233.265625 1683052043.0680
MEM 233.265625 1683052043.1684
MEM 233.265625 1683052043.2687
MEM 233.265625 1683052043.3691
MEM 233.265625 1683052043.4693
MEM 233.265625 1683052043.5697
MEM 233.265625 1683052043.6700
MEM 233.265625 1683052043.7704
MEM 233.265625 1683052043.8708
MEM 233.265625 1683052043.9711
MEM 233.265625 1683052044.0714
MEM 233.265625 1683052044.1718
MEM 233.265625 1683052044.2721
MEM 233.265625 1683052044.3724
MEM 234.035156 1683052044.4727
MEM 234.035156 1683052044.5731
MEM 234.550781 1683052044.6734
MEM 234.550781 1683052044.7737
MEM 234.550781 1683052044.8740
MEM 234.550781 1683052044.9743
MEM 234.550781 1683052045.0747
MEM 234.550781 1683052045.1750
MEM 234.808594 1683052045.2753
MEM 234.808594 1683052045.3756
MEM 234.808594 1683052045.4759
MEM 234.808594 1683052045.5762
MEM 234.808594 1683052045.6765
MEM 235.324219 1683052045.7769
MEM 235.324219 1683052045.8773
MEM 235.582031 1683052045.9777
MEM 235.582031 1683052046.0779
MEM 235.582031 1683052046.1783
MEM 235.582031 1683052046.2786
MEM 235.839844 1683052046.3790
MEM 235.839844 1683052046.4792
MEM 235.839844 1683052046.5796
MEM 236.097656 1683052046.6799
MEM 236.097656 1683052046.7803
MEM 236.355469 1683052046.8806
MEM 236.355469 1683052046.9810
MEM 237.128906 1683052047.0814
MEM 237.386719 1683052047.1818
MEM 237.386719 1683052047.2822
MEM 237.386719 1683052047.3826
MEM 237.386719 1683052047.4829
MEM 237.902344 1683052047.5833
MEM 237.902344 1683052047.6836
MEM 237.902344 1683052047.7840
MEM 238.417969 1683052047.8844
MEM 238.675781 1683052047.9848
MEM 238.675781 1683052048.0852
MEM 239.449219 1683052048.1856
MEM 239.707031 1683052048.2860
MEM 240.222656 1683052048.3863
MEM 240.738281 1683052048.4866
MEM 241.253906 1683052048.5870
MEM 242.027344 1683052048.6874
MEM 242.027344 1683052048.7878
MEM 242.027344 1683052048.8881
MEM 242.027344 1683052048.9885
MEM 243.058594 1683052049.0889
MEM 244.089844 1683052049.1893
MEM 250.535156 1683052049.2897
MEM 250.535156 1683052049.3900
MEM 253.628906 1683052049.4904
MEM 253.628906 1683052049.5908
MEM 253.628906 1683052049.6912
MEM 253.628906 1683052049.7915
MEM 253.628906 1683052049.8919
MEM 253.628906 1683052049.9923
MEM 253.628906 1683052050.0927
MEM 253.628906 1683052050.1931
MEM 253.628906 1683052050.2935
MEM 253.628906 1683052050.3938
MEM 253.628906 1683052050.4942
MEM 253.628906 1683052050.5945
MEM 253.628906 1683052050.6950
MEM 253.628906 1683052050.7953
MEM 253.886719 1683052050.8957
MEM 253.886719 1683052050.9960
MEM 253.886719 1683052051.0964
MEM 253.886719 1683052051.1968
MEM 253.886719 1683052051.2971
MEM 253.886719 1683052051.3975
MEM 253.886719 1683052051.4979
MEM 253.886719 1683052051.5983
MEM 253.886719 1683052051.6986
MEM 254.402344 1683052051.7990
MEM 254.402344 1683052051.8993
MEM 254.660156 1683052051.9995
MEM 254.660156 1683052052.0999
MEM 254.660156 1683052052.2002
MEM 254.660156 1683052052.3004
MEM 254.660156 1683052052.4008
MEM 254.660156 1683052052.5012
MEM 254.660156 1683052052.6015
MEM 254.660156 1683052052.7018
MEM 254.917969 1683052052.8022
MEM 254.917969 1683052052.9026
MEM 254.917969 1683052053.0030
MEM 255.175781 1683052053.1033
MEM 255.175781 1683052053.2037
MEM 255.175781 1683052053.3040
MEM 255.949219 1683052053.4043
MEM 255.949219 1683052053.5047
MEM 255.949219 1683052053.6050
MEM 256.207031 1683052053.7053
MEM 256.207031 1683052053.8057
MEM 256.207031 1683052053.9060
MEM 256.207031 1683052054.0064
MEM 256.207031 1683052054.1068
MEM 256.207031 1683052054.2072
MEM 256.207031 1683052054.3075
MEM 256.464844 1683052054.4078
MEM 256.464844 1683052054.5082
MEM 256.464844 1683052054.6086
MEM 256.464844 1683052054.7090
MEM 256.464844 1683052054.8094
MEM 256.464844 1683052054.9096
MEM 256.464844 1683052055.0100
MEM 256.464844 1683052055.1103
MEM 256.980469 1683052055.2106
MEM 257.238281 1683052055.3109
MEM 257.238281 1683052055.4112
MEM 257.496094 1683052055.5114
MEM 257.753906 1683052055.6118
MEM 257.753906 1683052055.7120
MEM 258.527344 1683052055.8124
MEM 258.527344 1683052055.9127
MEM 258.785156 1683052056.0130
MEM 258.785156 1683052056.1133
MEM 258.785156 1683052056.2136
MEM 258.785156 1683052056.3138
MEM 259.042969 1683052056.4142
MEM 259.042969 1683052056.5145
MEM 259.042969 1683052056.6148
MEM 259.042969 1683052056.7152
MEM 259.042969 1683052056.8155
MEM 259.042969 1683052056.9159
MEM 259.042969 1683052057.0162
MEM 259.042969 1683052057.1166
MEM 259.042969 1683052057.2170
MEM 259.042969 1683052057.3173
MEM 259.042969 1683052057.4176
MEM 259.042969 1683052057.5180
MEM 259.042969 1683052057.6183
MEM 259.042969 1683052057.7187
MEM 259.816406 1683052057.8190
MEM 259.816406 1683052057.9194
MEM 259.816406 1683052058.0197
MEM 259.816406 1683052058.1201
MEM 259.816406 1683052058.2204
MEM 259.816406 1683052058.3208
MEM 259.816406 1683052058.4211
MEM 260.074219 1683052058.5215
MEM 260.074219 1683052058.6218
MEM 260.074219 1683052058.7222
MEM 260.074219 1683052058.8225
MEM 260.074219 1683052058.9228
MEM 260.074219 1683052059.0232
MEM 260.074219 1683052059.1235
MEM 260.074219 1683052059.2239
MEM 260.074219 1683052059.3242
MEM 260.074219 1683052059.4246
MEM 260.074219 1683052059.5249
MEM 260.074219 1683052059.6253
MEM 260.074219 1683052059.7257
MEM 260.074219 1683052059.8261
MEM 260.074219 1683052059.9265
MEM 260.074219 1683052060.0268
MEM 260.074219 1683052060.1272
MEM 260.074219 1683052060.2275
MEM 260.074219 1683052060.3279
MEM 260.074219 1683052060.4283
MEM 260.074219 1683052060.5287
MEM 260.074219 1683052060.6291
MEM 260.074219 1683052060.7295
MEM 260.074219 1683052060.8299
MEM 260.074219 1683052060.9302
MEM 260.074219 1683052061.0306
MEM 260.332031 1683052061.1309
MEM 260.847656 1683052061.2313
MEM 260.847656 1683052061.3316
MEM 260.847656 1683052061.4320
MEM 260.847656 1683052061.5324
MEM 260.847656 1683052061.6328
MEM 260.847656 1683052061.7331
MEM 261.105469 1683052061.8335
MEM 261.105469 1683052061.9339
MEM 261.105469 1683052062.0342
MEM 261.621094 1683052062.1345
MEM 261.878906 1683052062.2349
MEM 261.878906 1683052062.3352
MEM 261.878906 1683052062.4356
MEM 261.878906 1683052062.5360
MEM 261.878906 1683052062.6363
MEM 261.878906 1683052062.7366
MEM 261.878906 1683052062.8370
MEM 261.878906 1683052062.9372
MEM 261.878906 1683052063.0376
MEM 261.878906 1683052063.1379
MEM 261.878906 1683052063.2383
MEM 261.878906 1683052063.3386
MEM 262.136719 1683052063.4390
MEM 262.136719 1683052063.5394
MEM 262.394531 1683052063.6397
MEM 262.394531 1683052063.7401
MEM 262.394531 1683052063.8405
MEM 262.394531 1683052063.9408
MEM 262.394531 1683052064.0412
MEM 262.394531 1683052064.1415
MEM 262.394531 1683052064.2419
MEM 262.394531 1683052064.3423
MEM 262.394531 1683052064.4426
MEM 262.394531 1683052064.5430
MEM 262.394531 1683052064.6434
MEM 262.394531 1683052064.7438
MEM 262.394531 1683052064.8441
MEM 262.394531 1683052064.9445
