CMDLINE python instances/scan_instances.py
MEM 111.328125 1683650378.9907
MEM 111.328125 1683650379.0910
MEM 111.328125 1683650379.1912
MEM 111.328125 1683650379.2915
MEM 111.328125 1683650379.3917
MEM 111.328125 1683650379.4920
MEM 111.328125 1683650379.5922
MEM 111.328125 1683650379.6925
MEM 111.328125 1683650379.7927
MEM 111.328125 1683650379.8930
MEM 111.328125 1683650379.9932
MEM 111.328125 1683650380.0935
MEM 111.328125 1683650380.1938
MEM 111.328125 1683650380.2939
MEM 111.328125 1683650380.3942
MEM 111.328125 1683650380.4945
MEM 111.328125 1683650380.5948
MEM 111.328125 1683650380.6951
MEM 111.328125 1683650380.7953
MEM 111.328125 1683650380.8956
MEM 111.328125 1683650380.9958
MEM 111.328125 1683650381.0961
MEM 111.328125 1683650381.1963
MEM 111.328125 1683650381.2966
MEM 111.328125 1683650381.3969
MEM 111.328125 1683650381.4972
MEM 111.328125 1683650381.5975
MEM 111.328125 1683650381.6978
MEM 111.328125 1683650381.7979
MEM 111.328125 1683650381.8982
MEM 111.328125 1683650381.9985
MEM 111.328125 1683650382.0987
MEM 111.328125 1683650382.1990
MEM 111.328125 1683650382.2993
MEM 111.328125 1683650382.3996
MEM 111.328125 1683650382.4999
MEM 111.328125 1683650382.6002
MEM 111.328125 1683650382.7005
MEM 111.328125 1683650382.8008
MEM 111.328125 1683650382.9011
MEM 111.328125 1683650383.0014
MEM 111.328125 1683650383.1017
MEM 111.328125 1683650383.2019
MEM 111.328125 1683650383.3022
MEM 111.328125 1683650383.4024
MEM 111.328125 1683650383.5027
MEM 111.328125 1683650383.6030
MEM 111.328125 1683650383.7033
MEM 111.328125 1683650383.8035
MEM 111.328125 1683650383.9038
MEM 111.328125 1683650384.0040
MEM 111.328125 1683650384.1043
MEM 111.328125 1683650384.2046
MEM 111.328125 1683650384.3048
MEM 111.328125 1683650384.4051
MEM 111.328125 1683650384.5053
MEM 111.328125 1683650384.6056
MEM 111.328125 1683650384.7058
MEM 111.328125 1683650384.8061
MEM 111.328125 1683650384.9064
MEM 111.328125 1683650385.0066
MEM 111.328125 1683650385.1068
MEM 111.328125 1683650385.2071
MEM 111.328125 1683650385.3073
MEM 111.328125 1683650385.4076
MEM 111.328125 1683650385.5079
MEM 111.328125 1683650385.6081
MEM 111.328125 1683650385.7084
MEM 111.328125 1683650385.8087
MEM 111.328125 1683650385.9090
MEM 111.328125 1683650386.0093
MEM 111.328125 1683650386.1095
MEM 111.328125 1683650386.2098
MEM 111.328125 1683650386.3099
MEM 111.328125 1683650386.4102
MEM 111.328125 1683650386.5104
MEM 111.328125 1683650386.6107
MEM 111.328125 1683650386.7110
MEM 111.328125 1683650386.8113
MEM 111.328125 1683650386.9116
MEM 111.328125 1683650387.0120
MEM 111.328125 1683650387.1123
MEM 111.328125 1683650387.2126
MEM 111.328125 1683650387.3129
MEM 111.328125 1683650387.4132
MEM 111.328125 1683650387.5135
MEM 111.328125 1683650387.6138
MEM 111.328125 1683650387.7140
MEM 111.328125 1683650387.8143
MEM 111.328125 1683650387.9146
MEM 111.328125 1683650388.0148
MEM 111.328125 1683650388.1151
MEM 111.328125 1683650388.2154
MEM 111.328125 1683650388.3157
MEM 111.328125 1683650388.4160
MEM 111.328125 1683650388.5163
MEM 111.328125 1683650388.6166
MEM 111.328125 1683650388.7169
MEM 111.328125 1683650388.8172
MEM 111.328125 1683650388.9175
MEM 111.328125 1683650389.0178
MEM 111.328125 1683650389.1181
MEM 111.328125 1683650389.2184
MEM 111.328125 1683650389.3187
MEM 111.328125 1683650389.4190
MEM 111.328125 1683650389.5192
MEM 111.328125 1683650389.6195
MEM 111.328125 1683650389.7198
MEM 111.328125 1683650389.8201
MEM 111.328125 1683650389.9204
MEM 111.328125 1683650390.0207
MEM 111.328125 1683650390.1210
MEM 111.328125 1683650390.2213
MEM 111.328125 1683650390.3216
MEM 111.328125 1683650390.4219
MEM 111.328125 1683650390.5221
MEM 111.328125 1683650390.6224
MEM 111.328125 1683650390.7227
MEM 111.328125 1683650390.8231
MEM 111.328125 1683650390.9234
MEM 111.328125 1683650391.0236
MEM 111.328125 1683650391.1239
MEM 111.328125 1683650391.2242
MEM 111.328125 1683650391.3245
MEM 111.328125 1683650391.4248
MEM 111.328125 1683650391.5251
MEM 111.328125 1683650391.6253
MEM 111.328125 1683650391.7256
MEM 111.328125 1683650391.8259
MEM 111.328125 1683650391.9262
MEM 111.328125 1683650392.0265
MEM 111.328125 1683650392.1268
MEM 111.328125 1683650392.2271
MEM 111.328125 1683650392.3274
MEM 111.328125 1683650392.4277
MEM 111.328125 1683650392.5280
MEM 111.328125 1683650392.6283
MEM 111.328125 1683650392.7286
MEM 111.328125 1683650392.8289
MEM 111.328125 1683650392.9292
MEM 111.328125 1683650393.0295
MEM 111.328125 1683650393.1298
MEM 111.328125 1683650393.2300
MEM 111.328125 1683650393.3303
MEM 111.328125 1683650393.4306
MEM 111.328125 1683650393.5309
MEM 111.328125 1683650393.6312
MEM 111.328125 1683650393.7315
MEM 111.328125 1683650393.8318
MEM 111.328125 1683650393.9321
MEM 111.328125 1683650394.0324
MEM 111.328125 1683650394.1326
MEM 111.328125 1683650394.2329
MEM 111.328125 1683650394.3332
MEM 111.328125 1683650394.4335
MEM 111.328125 1683650394.5338
MEM 111.328125 1683650394.6341
MEM 111.328125 1683650394.7344
MEM 111.328125 1683650394.8347
MEM 111.328125 1683650394.9350
MEM 111.328125 1683650395.0353
MEM 111.328125 1683650395.1356
MEM 111.328125 1683650395.2359
MEM 111.328125 1683650395.3361
MEM 111.328125 1683650395.4364
MEM 111.328125 1683650395.5367
MEM 111.328125 1683650395.6370
MEM 111.328125 1683650395.7373
MEM 111.328125 1683650395.8376
MEM 111.328125 1683650395.9380
MEM 111.328125 1683650396.0383
MEM 111.328125 1683650396.1386
MEM 111.328125 1683650396.2388
MEM 111.328125 1683650396.3392
MEM 111.328125 1683650396.4395
MEM 111.328125 1683650396.5397
MEM 111.328125 1683650396.6400
MEM 111.328125 1683650396.7403
MEM 111.328125 1683650396.8406
MEM 111.328125 1683650396.9409
MEM 111.328125 1683650397.0412
MEM 111.328125 1683650397.1415
MEM 111.328125 1683650397.2417
MEM 111.328125 1683650397.3420
MEM 111.328125 1683650397.4423
MEM 111.328125 1683650397.5425
MEM 111.328125 1683650397.6428
MEM 111.328125 1683650397.7430
MEM 111.328125 1683650397.8432
MEM 111.328125 1683650397.9435
MEM 111.328125 1683650398.0437
MEM 111.328125 1683650398.1440
MEM 111.328125 1683650398.2442
MEM 111.328125 1683650398.3445
MEM 111.328125 1683650398.4447
MEM 111.328125 1683650398.5449
MEM 111.328125 1683650398.6452
MEM 111.328125 1683650398.7454
MEM 111.328125 1683650398.8456
MEM 111.328125 1683650398.9459
MEM 111.328125 1683650399.0461
MEM 111.328125 1683650399.1464
MEM 111.328125 1683650399.2466
MEM 111.328125 1683650399.3469
MEM 111.328125 1683650399.4471
MEM 111.328125 1683650399.5473
MEM 111.328125 1683650399.6476
MEM 111.328125 1683650399.7478
MEM 111.328125 1683650399.8481
MEM 111.328125 1683650399.9483
MEM 111.328125 1683650400.0485
MEM 111.328125 1683650400.1488
MEM 111.328125 1683650400.2491
MEM 111.328125 1683650400.3493
MEM 111.328125 1683650400.4496
MEM 111.328125 1683650400.5498
MEM 111.328125 1683650400.6501
MEM 111.328125 1683650400.7503
MEM 111.328125 1683650400.8505
MEM 111.328125 1683650400.9508
MEM 111.328125 1683650401.0511
MEM 111.328125 1683650401.1513
MEM 111.328125 1683650401.2516
MEM 111.328125 1683650401.3518
MEM 111.328125 1683650401.4521
MEM 111.328125 1683650401.5523
MEM 111.328125 1683650401.6526
MEM 111.632812 1683650401.7528
MEM 111.632812 1683650401.8530
MEM 111.632812 1683650401.9533
MEM 111.632812 1683650402.0535
MEM 111.632812 1683650402.1538
MEM 111.632812 1683650402.2541
MEM 111.632812 1683650402.3543
MEM 111.632812 1683650402.4545
MEM 111.632812 1683650402.5548
MEM 111.632812 1683650402.6550
MEM 111.632812 1683650402.7553
MEM 111.632812 1683650402.8555
MEM 111.632812 1683650402.9558
MEM 111.632812 1683650403.0560
MEM 111.632812 1683650403.1563
MEM 111.632812 1683650403.2565
MEM 111.632812 1683650403.3567
MEM 111.632812 1683650403.4569
MEM 111.632812 1683650403.5571
MEM 111.632812 1683650403.6572
MEM 111.632812 1683650403.7574
MEM 111.632812 1683650403.8576
MEM 111.632812 1683650403.9579
MEM 111.632812 1683650404.0581
MEM 111.632812 1683650404.1582
MEM 111.632812 1683650404.2584
MEM 111.632812 1683650404.3586
MEM 111.632812 1683650404.4588
MEM 111.632812 1683650404.5590
MEM 111.632812 1683650404.6592
MEM 111.632812 1683650404.7594
MEM 111.632812 1683650404.8596
MEM 111.632812 1683650404.9598
MEM 111.632812 1683650405.0600
MEM 111.632812 1683650405.1602
MEM 111.632812 1683650405.2604
MEM 111.632812 1683650405.3606
MEM 111.632812 1683650405.4608
MEM 111.632812 1683650405.5610
MEM 111.890625 1683650405.6612
MEM 111.890625 1683650405.7615
MEM 111.890625 1683650405.8617
MEM 111.890625 1683650405.9619
MEM 111.890625 1683650406.0621
MEM 111.890625 1683650406.1625
MEM 111.890625 1683650406.2627
MEM 111.890625 1683650406.3629
MEM 111.890625 1683650406.4632
MEM 111.890625 1683650406.5634
MEM 111.890625 1683650406.6637
MEM 112.148438 1683650406.7640
MEM 112.148438 1683650406.8642
MEM 112.148438 1683650406.9644
MEM 112.148438 1683650407.0646
MEM 112.148438 1683650407.1649
MEM 112.148438 1683650407.2652
MEM 112.148438 1683650407.3654
MEM 112.148438 1683650407.4656
MEM 112.148438 1683650407.5659
MEM 112.148438 1683650407.6662
MEM 112.148438 1683650407.7664
MEM 112.148438 1683650407.8667
MEM 112.148438 1683650407.9669
MEM 112.148438 1683650408.0672
MEM 112.148438 1683650408.1674
MEM 112.148438 1683650408.2677
MEM 112.148438 1683650408.3679
MEM 112.148438 1683650408.4682
MEM 112.148438 1683650408.5684
MEM 112.148438 1683650408.6687
MEM 112.148438 1683650408.7689
MEM 112.148438 1683650408.8692
MEM 112.148438 1683650408.9695
MEM 112.148438 1683650409.0697
MEM 112.148438 1683650409.1699
MEM 112.148438 1683650409.2702
MEM 112.148438 1683650409.3704
MEM 112.148438 1683650409.4707
MEM 112.148438 1683650409.5710
MEM 112.148438 1683650409.6712
MEM 112.148438 1683650409.7715
MEM 112.148438 1683650409.8717
MEM 112.148438 1683650409.9720
MEM 112.148438 1683650410.0722
MEM 112.148438 1683650410.1725
MEM 112.148438 1683650410.2727
MEM 112.406250 1683650410.3730
MEM 112.406250 1683650410.4732
MEM 112.406250 1683650410.5735
MEM 112.406250 1683650410.6737
MEM 112.406250 1683650410.7739
MEM 112.406250 1683650410.8742
MEM 112.406250 1683650410.9744
MEM 112.406250 1683650411.0747
MEM 112.406250 1683650411.1750
MEM 112.406250 1683650411.2752
MEM 112.406250 1683650411.3755
MEM 112.406250 1683650411.4758
MEM 112.406250 1683650411.5760
MEM 112.406250 1683650411.6763
MEM 112.406250 1683650411.7765
MEM 112.406250 1683650411.8768
MEM 112.406250 1683650411.9771
MEM 112.406250 1683650412.0773
MEM 112.406250 1683650412.1775
MEM 112.406250 1683650412.2778
MEM 112.406250 1683650412.3781
MEM 112.406250 1683650412.4784
MEM 112.406250 1683650412.5787
MEM 112.406250 1683650412.6790
MEM 112.406250 1683650412.7793
MEM 112.406250 1683650412.8796
MEM 112.406250 1683650412.9799
MEM 112.406250 1683650413.0802
MEM 112.406250 1683650413.1805
MEM 112.406250 1683650413.2808
MEM 112.406250 1683650413.3811
MEM 112.406250 1683650413.4814
MEM 112.406250 1683650413.5816
MEM 112.406250 1683650413.6819
MEM 112.406250 1683650413.7822
MEM 112.406250 1683650413.8825
MEM 112.406250 1683650413.9828
MEM 112.406250 1683650414.0831
MEM 112.406250 1683650414.1833
MEM 112.406250 1683650414.2836
MEM 112.406250 1683650414.3839
MEM 112.406250 1683650414.4842
MEM 112.406250 1683650414.5845
MEM 112.406250 1683650414.6847
MEM 112.406250 1683650414.7850
MEM 112.406250 1683650414.8853
MEM 112.406250 1683650414.9856
MEM 112.406250 1683650415.0859
MEM 112.406250 1683650415.1862
MEM 112.406250 1683650415.2865
MEM 112.406250 1683650415.3868
MEM 112.406250 1683650415.4870
MEM 112.406250 1683650415.5873
MEM 112.406250 1683650415.6876
MEM 112.406250 1683650415.7879
MEM 112.406250 1683650415.8882
MEM 112.406250 1683650415.9885
MEM 112.406250 1683650416.0887
MEM 112.406250 1683650416.1890
MEM 112.406250 1683650416.2893
MEM 112.406250 1683650416.3896
MEM 112.406250 1683650416.4899
MEM 112.406250 1683650416.5903
MEM 112.406250 1683650416.6906
MEM 112.406250 1683650416.7909
MEM 112.406250 1683650416.8912
MEM 112.406250 1683650416.9915
MEM 112.406250 1683650417.0917
MEM 112.406250 1683650417.1920
MEM 112.406250 1683650417.2923
MEM 112.406250 1683650417.3926
MEM 112.406250 1683650417.4929
MEM 112.406250 1683650417.5932
MEM 112.406250 1683650417.6936
MEM 112.406250 1683650417.7939
MEM 112.406250 1683650417.8942
MEM 112.406250 1683650417.9945
MEM 112.406250 1683650418.0948
MEM 112.406250 1683650418.1951
MEM 112.406250 1683650418.2954
MEM 112.406250 1683650418.3957
MEM 112.406250 1683650418.4960
MEM 112.406250 1683650418.5963
MEM 112.406250 1683650418.6965
MEM 112.406250 1683650418.7968
MEM 112.406250 1683650418.8971
MEM 112.406250 1683650418.9974
MEM 112.406250 1683650419.0977
MEM 112.406250 1683650419.1980
MEM 112.406250 1683650419.2982
MEM 112.406250 1683650419.3985
MEM 112.406250 1683650419.4988
MEM 112.406250 1683650419.5991
MEM 112.406250 1683650419.6993
MEM 112.406250 1683650419.7996
MEM 112.406250 1683650419.8999
MEM 112.406250 1683650420.0002
MEM 112.406250 1683650420.1005
MEM 112.406250 1683650420.2008
MEM 112.406250 1683650420.3010
MEM 112.406250 1683650420.4013
MEM 112.406250 1683650420.5016
MEM 112.406250 1683650420.6019
MEM 112.406250 1683650420.7022
MEM 112.406250 1683650420.8025
MEM 112.406250 1683650420.9028
MEM 112.406250 1683650421.0031
MEM 112.406250 1683650421.1034
MEM 112.406250 1683650421.2036
MEM 112.406250 1683650421.3039
MEM 112.406250 1683650421.4043
MEM 112.406250 1683650421.5047
MEM 112.406250 1683650421.6050
MEM 112.406250 1683650421.7053
MEM 112.406250 1683650421.8056
MEM 112.406250 1683650421.9060
MEM 112.406250 1683650422.0063
MEM 112.406250 1683650422.1066
MEM 112.406250 1683650422.2069
MEM 112.406250 1683650422.3073
MEM 112.406250 1683650422.4076
MEM 112.406250 1683650422.5080
MEM 112.406250 1683650422.6083
MEM 112.406250 1683650422.7086
MEM 112.406250 1683650422.8089
MEM 112.406250 1683650422.9093
MEM 112.406250 1683650423.0096
MEM 112.406250 1683650423.1100
MEM 112.406250 1683650423.2103
MEM 112.406250 1683650423.3107
MEM 112.406250 1683650423.4110
MEM 112.406250 1683650423.5113
MEM 112.406250 1683650423.6117
MEM 112.406250 1683650423.7120
MEM 112.406250 1683650423.8123
MEM 112.406250 1683650423.9127
MEM 112.406250 1683650424.0131
MEM 112.406250 1683650424.1134
MEM 112.406250 1683650424.2137
MEM 112.406250 1683650424.3140
MEM 112.406250 1683650424.4144
MEM 112.406250 1683650424.5147
MEM 112.406250 1683650424.6150
MEM 112.406250 1683650424.7153
MEM 112.406250 1683650424.8157
MEM 112.406250 1683650424.9160
MEM 112.406250 1683650425.0164
MEM 112.406250 1683650425.1167
MEM 112.406250 1683650425.2170
MEM 112.406250 1683650425.3173
MEM 112.406250 1683650425.4176
MEM 112.406250 1683650425.5179
MEM 112.406250 1683650425.6181
MEM 112.406250 1683650425.7184
MEM 112.406250 1683650425.8187
MEM 112.406250 1683650425.9190
MEM 112.406250 1683650426.0192
MEM 112.406250 1683650426.1195
MEM 112.406250 1683650426.2198
MEM 112.406250 1683650426.3201
MEM 112.406250 1683650426.4204
MEM 112.406250 1683650426.5206
MEM 112.406250 1683650426.6209
MEM 112.406250 1683650426.7212
MEM 112.406250 1683650426.8215
MEM 112.406250 1683650426.9218
MEM 112.406250 1683650427.0220
MEM 112.406250 1683650427.1223
MEM 112.406250 1683650427.2225
MEM 112.406250 1683650427.3228
MEM 112.406250 1683650427.4231
MEM 112.406250 1683650427.5234
MEM 112.406250 1683650427.6236
MEM 112.406250 1683650427.7240
MEM 112.406250 1683650427.8243
MEM 112.406250 1683650427.9246
MEM 112.406250 1683650428.0249
MEM 112.406250 1683650428.1252
MEM 112.406250 1683650428.2255
MEM 112.406250 1683650428.3258
MEM 112.406250 1683650428.4260
MEM 112.406250 1683650428.5263
MEM 112.406250 1683650428.6265
MEM 112.406250 1683650428.7268
MEM 112.406250 1683650428.8271
MEM 112.406250 1683650428.9274
MEM 112.406250 1683650429.0277
MEM 112.406250 1683650429.1279
MEM 112.406250 1683650429.2282
MEM 112.406250 1683650429.3285
MEM 112.406250 1683650429.4288
MEM 112.406250 1683650429.5290
MEM 112.406250 1683650429.6293
MEM 112.406250 1683650429.7296
MEM 112.406250 1683650429.8299
MEM 112.406250 1683650429.9302
MEM 112.406250 1683650430.0305
MEM 112.406250 1683650430.1307
MEM 112.406250 1683650430.2310
MEM 112.406250 1683650430.3313
MEM 112.406250 1683650430.4316
MEM 112.406250 1683650430.5319
MEM 112.406250 1683650430.6321
MEM 112.406250 1683650430.7324
MEM 112.406250 1683650430.8327
MEM 112.406250 1683650430.9330
MEM 112.406250 1683650431.0333
MEM 112.406250 1683650431.1335
MEM 112.406250 1683650431.2338
MEM 112.406250 1683650431.3341
MEM 112.406250 1683650431.4344
MEM 112.406250 1683650431.5347
MEM 112.406250 1683650431.6350
MEM 112.406250 1683650431.7353
MEM 112.406250 1683650431.8356
MEM 112.406250 1683650431.9359
MEM 112.406250 1683650432.0362
MEM 112.406250 1683650432.1364
MEM 112.406250 1683650432.2367
MEM 112.406250 1683650432.3370
MEM 112.406250 1683650432.4373
MEM 112.406250 1683650432.5375
MEM 112.406250 1683650432.6378
MEM 112.406250 1683650432.7381
MEM 112.406250 1683650432.8384
MEM 112.406250 1683650432.9387
MEM 112.406250 1683650433.0390
MEM 112.406250 1683650433.1393
MEM 112.406250 1683650433.2396
MEM 112.406250 1683650433.3399
MEM 112.406250 1683650433.4402
MEM 112.406250 1683650433.5405
MEM 112.406250 1683650433.6408
MEM 112.406250 1683650433.7410
MEM 112.406250 1683650433.8413
MEM 112.406250 1683650433.9416
MEM 112.406250 1683650434.0419
MEM 112.406250 1683650434.1422
MEM 112.406250 1683650434.2425
MEM 112.406250 1683650434.3427
MEM 112.406250 1683650434.4430
MEM 112.406250 1683650434.5433
MEM 112.406250 1683650434.6436
MEM 112.406250 1683650434.7438
MEM 112.406250 1683650434.8441
MEM 112.406250 1683650434.9444
MEM 112.406250 1683650435.0447
MEM 112.406250 1683650435.1449
MEM 112.406250 1683650435.2452
MEM 112.406250 1683650435.3456
MEM 112.406250 1683650435.4459
MEM 112.406250 1683650435.5461
MEM 112.406250 1683650435.6464
MEM 112.406250 1683650435.7467
MEM 112.406250 1683650435.8470
MEM 112.406250 1683650435.9473
MEM 112.406250 1683650436.0476
MEM 112.406250 1683650436.1478
MEM 112.406250 1683650436.2481
MEM 112.406250 1683650436.3484
MEM 112.406250 1683650436.4487
MEM 112.406250 1683650436.5489
MEM 112.406250 1683650436.6492
MEM 112.406250 1683650436.7495
MEM 112.406250 1683650436.8498
MEM 112.406250 1683650436.9501
MEM 112.406250 1683650437.0504
MEM 112.406250 1683650437.1507
MEM 112.406250 1683650437.2509
MEM 112.406250 1683650437.3512
MEM 112.406250 1683650437.4515
MEM 112.406250 1683650437.5518
MEM 112.406250 1683650437.6520
MEM 112.406250 1683650437.7523
MEM 112.406250 1683650437.8526
MEM 112.406250 1683650437.9529
MEM 112.406250 1683650438.0533
MEM 112.406250 1683650438.1536
MEM 112.406250 1683650438.2539
MEM 112.406250 1683650438.3542
MEM 112.406250 1683650438.4545
MEM 112.406250 1683650438.5547
MEM 112.406250 1683650438.6550
MEM 112.406250 1683650438.7553
MEM 112.406250 1683650438.8556
MEM 112.406250 1683650438.9558
MEM 112.406250 1683650439.0561
MEM 112.406250 1683650439.1563
MEM 112.406250 1683650439.2566
MEM 112.406250 1683650439.3568
MEM 112.406250 1683650439.4570
MEM 112.406250 1683650439.5573
MEM 112.406250 1683650439.6575
MEM 112.406250 1683650439.7577
MEM 112.406250 1683650439.8579
MEM 112.406250 1683650439.9582
MEM 112.406250 1683650440.0584
MEM 112.406250 1683650440.1586
MEM 112.406250 1683650440.2588
MEM 112.406250 1683650440.3591
MEM 112.406250 1683650440.4593
MEM 112.406250 1683650440.5596
MEM 112.406250 1683650440.6598
MEM 112.406250 1683650440.7600
MEM 112.824219 1683650440.8603
MEM 112.824219 1683650440.9606
MEM 112.824219 1683650441.0608
MEM 112.824219 1683650441.1611
MEM 112.824219 1683650441.2613
MEM 112.824219 1683650441.3616
MEM 112.824219 1683650441.4618
MEM 112.824219 1683650441.5621
MEM 112.824219 1683650441.6623
MEM 112.824219 1683650441.7626
MEM 112.824219 1683650441.8628
MEM 112.824219 1683650441.9631
MEM 112.824219 1683650442.0634
MEM 112.824219 1683650442.1636
MEM 112.824219 1683650442.2639
MEM 112.824219 1683650442.3642
MEM 112.824219 1683650442.4645
MEM 112.824219 1683650442.5647
MEM 112.824219 1683650442.6650
MEM 112.824219 1683650442.7653
MEM 112.824219 1683650442.8655
MEM 112.824219 1683650442.9658
MEM 112.824219 1683650443.0660
MEM 112.824219 1683650443.1663
MEM 112.824219 1683650443.2665
MEM 112.824219 1683650443.3668
MEM 112.824219 1683650443.4670
MEM 112.824219 1683650443.5672
MEM 112.824219 1683650443.6675
MEM 112.824219 1683650443.7678
MEM 112.824219 1683650443.8680
MEM 112.824219 1683650443.9683
MEM 112.824219 1683650444.0685
MEM 112.824219 1683650444.1688
MEM 112.824219 1683650444.2690
MEM 112.824219 1683650444.3695
MEM 112.824219 1683650444.4698
MEM 112.824219 1683650444.5699
MEM 113.082031 1683650444.6701
MEM 113.082031 1683650444.7703
MEM 113.082031 1683650444.8706
MEM 113.082031 1683650444.9708
MEM 113.082031 1683650445.0711
MEM 113.082031 1683650445.1713
MEM 113.082031 1683650445.2715
MEM 113.082031 1683650445.3718
MEM 113.082031 1683650445.4720
MEM 113.082031 1683650445.5722
MEM 113.082031 1683650445.6724
MEM 113.082031 1683650445.7727
MEM 113.082031 1683650445.8729
MEM 113.082031 1683650445.9732
MEM 113.082031 1683650446.0734
MEM 113.082031 1683650446.1736
MEM 113.082031 1683650446.2738
MEM 113.082031 1683650446.3741
MEM 113.082031 1683650446.4745
MEM 113.082031 1683650446.5747
MEM 113.082031 1683650446.6749
MEM 113.082031 1683650446.7751
MEM 113.082031 1683650446.8753
MEM 113.082031 1683650446.9755
MEM 113.082031 1683650447.0758
MEM 113.082031 1683650447.1760
MEM 113.082031 1683650447.2763
MEM 113.082031 1683650447.3765
MEM 113.082031 1683650447.4768
MEM 113.082031 1683650447.5770
MEM 113.082031 1683650447.6773
MEM 113.082031 1683650447.7776
MEM 113.082031 1683650447.8779
MEM 113.082031 1683650447.9782
MEM 113.082031 1683650448.0784
MEM 113.339844 1683650448.1787
MEM 113.339844 1683650448.2790
MEM 113.339844 1683650448.3793
MEM 113.339844 1683650448.4796
MEM 113.339844 1683650448.5798
MEM 113.339844 1683650448.6800
MEM 113.339844 1683650448.7803
MEM 113.339844 1683650448.8807
MEM 113.339844 1683650448.9810
MEM 113.339844 1683650449.0813
MEM 113.339844 1683650449.1816
MEM 113.339844 1683650449.2819
MEM 113.339844 1683650449.3822
MEM 113.339844 1683650449.4825
MEM 113.339844 1683650449.5829
MEM 113.339844 1683650449.6832
MEM 113.339844 1683650449.7835
MEM 113.339844 1683650449.8838
MEM 113.339844 1683650449.9841
MEM 113.339844 1683650450.0844
MEM 113.339844 1683650450.1847
MEM 113.339844 1683650450.2850
MEM 113.339844 1683650450.3853
MEM 113.339844 1683650450.4857
MEM 113.339844 1683650450.5860
MEM 113.339844 1683650450.6863
MEM 113.339844 1683650450.7866
MEM 113.339844 1683650450.8869
MEM 113.339844 1683650450.9872
MEM 113.339844 1683650451.0874
MEM 113.339844 1683650451.1877
MEM 113.339844 1683650451.2880
MEM 113.339844 1683650451.3883
MEM 113.339844 1683650451.4886
MEM 113.339844 1683650451.5889
MEM 113.593750 1683650451.6892
MEM 113.593750 1683650451.7895
MEM 113.593750 1683650451.8897
MEM 113.593750 1683650451.9900
MEM 113.593750 1683650452.0903
MEM 113.593750 1683650452.1906
MEM 113.593750 1683650452.2910
MEM 113.593750 1683650452.3913
MEM 113.593750 1683650452.4917
MEM 113.593750 1683650452.5920
MEM 113.593750 1683650452.6923
MEM 113.593750 1683650452.7926
MEM 113.593750 1683650452.8929
MEM 113.593750 1683650452.9932
MEM 113.593750 1683650453.0935
MEM 113.851562 1683650453.1939
MEM 113.851562 1683650453.2942
MEM 113.851562 1683650453.3945
MEM 113.851562 1683650453.4948
MEM 113.851562 1683650453.5951
MEM 113.851562 1683650453.6954
MEM 113.851562 1683650453.7957
MEM 113.851562 1683650453.8960
MEM 113.851562 1683650453.9963
MEM 113.851562 1683650454.0966
MEM 113.851562 1683650454.1968
MEM 113.851562 1683650454.2971
MEM 113.851562 1683650454.3973
MEM 113.851562 1683650454.4976
MEM 113.851562 1683650454.5979
MEM 113.851562 1683650454.6982
MEM 113.851562 1683650454.7984
MEM 113.851562 1683650454.8987
MEM 113.851562 1683650454.9990
MEM 113.851562 1683650455.0993
MEM 113.851562 1683650455.1996
MEM 113.851562 1683650455.2998
MEM 113.851562 1683650455.4001
MEM 113.851562 1683650455.5003
MEM 113.851562 1683650455.6006
MEM 113.851562 1683650455.7008
MEM 113.851562 1683650455.8011
MEM 113.851562 1683650455.9014
MEM 113.851562 1683650456.0017
MEM 113.851562 1683650456.1019
MEM 113.851562 1683650456.2022
MEM 113.851562 1683650456.3025
MEM 113.851562 1683650456.4030
MEM 113.851562 1683650456.5034
MEM 113.851562 1683650456.6036
MEM 113.851562 1683650456.7039
MEM 113.851562 1683650456.8041
MEM 113.851562 1683650456.9044
MEM 113.851562 1683650457.0046
MEM 113.851562 1683650457.1049
MEM 113.851562 1683650457.2051
MEM 113.851562 1683650457.3054
MEM 113.851562 1683650457.4057
MEM 113.851562 1683650457.5059
MEM 113.851562 1683650457.6062
MEM 113.851562 1683650457.7065
MEM 113.851562 1683650457.8067
MEM 113.851562 1683650457.9070
MEM 113.851562 1683650458.0073
MEM 113.851562 1683650458.1077
MEM 113.851562 1683650458.2081
MEM 113.851562 1683650458.3084
MEM 113.851562 1683650458.4087
MEM 113.851562 1683650458.5090
MEM 113.851562 1683650458.6095
MEM 113.851562 1683650458.7098
MEM 113.851562 1683650458.8101
MEM 113.851562 1683650458.9104
MEM 113.851562 1683650459.0106
MEM 113.851562 1683650459.1110
MEM 113.851562 1683650459.2113
MEM 113.851562 1683650459.3116
MEM 113.851562 1683650459.4118
MEM 113.851562 1683650459.5121
MEM 113.851562 1683650459.6123
MEM 113.851562 1683650459.7125
MEM 113.851562 1683650459.8128
MEM 113.851562 1683650459.9130
MEM 113.851562 1683650460.0133
MEM 113.851562 1683650460.1135
MEM 113.851562 1683650460.2138
MEM 113.851562 1683650460.3139
MEM 113.851562 1683650460.4142
MEM 113.851562 1683650460.5144
MEM 113.851562 1683650460.6147
MEM 113.851562 1683650460.7150
MEM 113.851562 1683650460.8152
MEM 113.851562 1683650460.9154
MEM 113.851562 1683650461.0157
MEM 113.851562 1683650461.1161
MEM 113.851562 1683650461.2164
MEM 113.851562 1683650461.3167
